Sensors' Acquisition [Hz]: Acc@104.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ
17:19:18.978,,-388,-399,-801
17:19:18.988,,-362,-401,-752
17:19:18.998,,-337,-394,-677
17:19:19.008,,-360,-368,-618
17:19:19.018,,-389,-375,-565
17:19:19.028,,-384,-394,-524
17:19:19.038,,-367,-416,-437
17:19:19.048,,-354,-419,-334
17:19:19.058,,-343,-437,-235
17:19:19.068,,-340,-414,-137
17:19:19.078,,-337,-401,-54
17:19:19.088,,-333,-389,-14
17:19:19.098,,-317,-348,1
17:19:19.108,,-326,-308,46
17:19:19.118,,-353,-273,156
17:19:19.128,,-357,-258,377
17:19:19.138,,-381,-303,490
17:19:19.148,,-449,-382,594
17:19:19.158,,-469,-410,690
17:19:19.168,,-448,-425,701
17:19:19.178,,-427,-436,692
17:19:19.188,,-365,-432,709
17:19:19.198,,-278,-421,747
17:19:19.208,,-218,-415,810
17:19:19.218,,-212,-437,907
17:19:19.228,,-283,-529,976
17:19:19.238,,-394,-641,1010
17:19:19.248,,-455,-702,1018
17:19:19.258,,-423,-689,985
17:19:19.268,,-344,-641,995
17:19:19.278,,-273,-658,1042
17:19:19.288,,-242,-671,1117
17:19:19.298,,-275,-700,1188
17:19:19.308,,-357,-774,1241
17:19:19.318,,-421,-864,1306
17:19:19.328,,-465,-900,1430
17:19:19.338,,-510,-915,1542
17:19:19.348,,-581,-917,1649
17:19:19.358,,-624,-904,1758
17:19:19.368,,-635,-927,1845
17:19:19.378,,-627,-975,1991
17:19:19.388,,-550,-1077,1987
17:19:19.398,,-547,-1107,1997
17:19:19.408,,-601,-1165,1973
17:19:19.418,,-631,-1116,1892
17:19:19.428,,-621,-1059,1840
17:19:19.438,,-564,-965,1791
17:19:19.448,,-515,-937,1671
17:19:19.458,,-477,-931,1565
17:19:19.468,,-474,-902,1471
17:19:19.478,,-463,-904,1396
17:19:19.488,,-442,-860,1386
17:19:19.498,,-426,-942,1256
17:19:19.508,,-407,-901,1210
17:19:19.518,,-408,-779,1209
17:19:19.528,,-414,-808,1038
17:19:19.538,,-370,-762,940
17:19:19.548,,-370,-749,873
17:19:19.558,,-349,-791,796
17:19:19.568,,-337,-800,761
17:19:19.578,,-351,-811,843
17:19:19.588,,-330,-804,854
17:19:19.598,,-366,-810,880
17:19:19.719,,-284,-562,510
17:19:19.720,,-284,-562,510
17:19:19.722,,-305,-514,373
17:19:19.723,,-305,-514,373
17:19:19.724,,-305,-514,373
17:19:19.726,,-305,-514,373
17:19:19.727,,-305,-514,373
17:19:19.729,,-305,-514,373
17:19:19.730,,-305,-514,373
17:19:19.731,,-280,-472,211
17:19:19.733,,-280,-472,211
17:19:19.734,,-280,-472,211
17:19:19.735,,-280,-472,211
17:19:19.738,,-280,-472,211
17:19:19.748,,-264,-327,73
17:19:19.758,,-278,-300,-78
17:19:19.768,,-252,-259,-230
17:19:19.778,,-240,-283,-296
17:19:19.788,,-227,-277,-345
17:19:19.798,,-249,-228,-417
17:19:19.808,,-308,-148,-549
17:19:19.818,,-336,-108,-662
17:19:19.828,,-363,-79,-754
17:19:19.838,,-387,-41,-832
17:19:19.848,,-385,-44,-935
17:19:19.858,,-340,-81,-1006
17:19:19.868,,-287,-122,-1053
17:19:19.878,,-248,-180,-1091
17:19:19.888,,-222,-218,-1119
17:19:19.898,,-244,-243,-1217
17:19:19.908,,-210,-197,-1172
17:19:19.918,,-328,-245,-1177
17:19:19.928,,-311,-295,-1179
17:19:19.938,,-289,-296,-1167
17:19:19.948,,-288,-306,-1193
17:19:19.958,,-286,-332,-1101
17:19:19.968,,-334,-406,-998
17:19:19.978,,-371,-440,-911
17:19:19.988,,-413,-430,-841
17:19:19.998,,-421,-437,-786
17:19:20.008,,-428,-449,-740
17:19:20.018,,-417,-454,-712
17:19:20.028,,-319,-440,-713
17:19:20.038,,-269,-424,-680
17:19:20.048,,-241,-415,-636
17:19:20.058,,-250,-401,-575
17:19:20.068,,-305,-417,-496
17:19:20.078,,-391,-434,-387
17:19:20.088,,-442,-455,-289
17:19:20.098,,-406,-501,-210
17:19:20.108,,-334,-516,-152
17:19:20.118,,-278,-525,-75
17:19:20.128,,-226,-527,-16
17:19:20.138,,-193,-456,38
17:19:20.148,,-195,-425,107
17:19:20.158,,-231,-349,202
17:19:20.168,,-283,-326,291
17:19:20.178,,-339,-335,408
17:19:20.188,,-370,-349,544
17:19:20.198,,-333,-367,706
17:19:20.208,,-289,-422,825
17:19:20.218,,-274,-513,890
17:19:20.228,,-263,-589,919
17:19:20.238,,-224,-601,905
17:19:20.248,,-208,-573,836
17:19:20.258,,-205,-552,826
17:19:20.268,,-200,-495,866
17:19:20.278,,-204,-518,1041
17:19:20.288,,-224,-609,1160
17:19:20.298,,-252,-709,1219
17:19:20.308,,-258,-793,1230
17:19:20.318,,-262,-823,1255
17:19:20.328,,-233,-813,1278
17:19:20.338,,-194,-769,1314
17:19:20.348,,-165,-772,1361
17:19:20.358,,-158,-807,1411
17:19:20.368,,-168,-851,1434
17:19:20.378,,-166,-876,1460
17:19:20.388,,-174,-889,1459
17:19:20.398,,-207,-918,1514
17:19:20.408,,-196,-1035,1660
17:19:20.418,,-183,-1106,1697
17:19:20.428,,-132,-1139,1716
17:19:20.438,,-95,-1140,1688
17:19:20.448,,-85,-1132,1644
17:19:20.458,,-84,-1144,1638
17:19:20.468,,-78,-1159,1636
17:19:20.478,,-44,-1181,1656
17:19:20.488,,-53,-1205,1692
17:19:20.498,,-123,-1197,1745
17:19:20.508,,-171,-1169,1762
17:19:20.518,,-170,-1156,1720
17:19:20.528,,-175,-1088,1626
17:19:20.538,,-142,-942,1487
17:19:20.548,,-157,-1015,1312
17:19:20.558,,-160,-1023,1207
17:19:20.568,,-107,-930,1253
17:19:20.578,,-109,-943,1278
17:19:20.588,,-160,-911,1248
17:19:20.598,,-197,-931,1193
17:19:20.608,,-200,-877,1157
17:19:20.618,,-218,-871,1138
17:19:20.628,,-214,-778,1099
17:19:20.638,,-229,-736,1008
17:19:20.648,,-237,-761,933
17:19:20.658,,-174,-791,913
17:19:20.668,,-103,-866,939
17:19:20.678,,-125,-854,897
17:19:20.688,,-146,-853,853
17:19:20.698,,-168,-746,839
17:19:20.708,,-187,-672,773
17:19:20.718,,-203,-635,660
17:19:20.728,,-187,-589,573
17:19:20.738,,-194,-531,491
17:19:20.748,,-224,-465,348
17:19:20.758,,-246,-437,252
17:19:20.768,,-251,-385,150
17:19:20.778,,-251,-362,51
17:19:20.788,,-253,-370,-82
17:19:20.798,,-244,-318,-182
17:19:20.808,,-224,-304,-272
17:19:20.818,,-214,-316,-378
17:19:20.828,,-209,-323,-498
17:19:20.838,,-187,-333,-599
17:19:20.848,,-177,-315,-679
17:19:20.858,,-191,-274,-750
17:19:20.868,,-209,-260,-820
17:19:20.878,,-241,-232,-882
17:19:20.888,,-269,-221,-924
17:19:20.898,,-305,-229,-944
17:19:20.908,,-326,-228,-948
17:19:20.918,,-335,-248,-969
17:19:20.928,,-260,-283,-981
17:19:20.938,,-295,-329,-1000
17:19:20.948,,-258,-376,-1023
17:19:20.958,,-225,-359,-1020
17:19:20.968,,-215,-360,-1027
17:19:20.978,,-214,-370,-1019
17:19:20.988,,-199,-397,-1021
17:19:20.998,,-202,-426,-1004
17:19:21.008,,-198,-453,-946
17:19:21.018,,-196,-481,-896
17:19:21.145,,-329,-390,23
17:19:21.147,,-329,-390,23
17:19:21.148,,-329,-390,23
17:19:21.149,,-329,-390,23
17:19:21.151,,-344,-377,96
17:19:21.152,,-344,-377,96
17:19:21.153,,-344,-377,96
17:19:21.155,,-344,-377,96
17:19:21.156,,-344,-377,96
17:19:21.157,,-344,-377,96
17:19:21.159,,-344,-377,185
17:19:21.160,,-326,-370,185
17:19:21.162,,-326,-370,185
17:19:21.163,,-326,-370,185
17:19:21.168,,-326,-370,185
17:19:21.178,,-286,-344,333
17:19:21.188,,-272,-319,367
17:19:21.198,,-300,-329,383
17:19:21.208,,-345,-365,406
17:19:21.218,,-335,-401,432
17:19:21.228,,-283,-407,436
17:19:21.238,,-221,-379,472
17:19:21.248,,-159,-363,507
17:19:21.258,,-134,-373,570
17:19:21.268,,-145,-396,621
17:19:21.278,,-143,-413,674
17:19:21.288,,-195,-417,684
17:19:21.298,,-246,-415,710
17:19:21.308,,-235,-408,872
17:19:21.318,,-187,-473,1002
17:19:21.328,,-142,-486,1201
17:19:21.338,,-139,-526,1370
17:19:21.348,,-161,-595,1502
17:19:21.358,,-218,-697,1610
17:19:21.368,,-271,-758,1783
17:19:21.378,,-304,-827,1907
17:19:21.388,,-329,-979,1985
17:19:21.398,,-292,-1041,1998
17:19:21.408,,-249,-1086,1998
17:19:21.418,,-213,-1117,1998
17:19:21.428,,-195,-1118,1997
17:19:21.438,,-255,-1059,1963
17:19:21.448,,-291,-1044,1968
17:19:21.458,,-301,-1069,1991
17:19:21.468,,-308,-1070,1993
17:19:21.478,,-324,-1041,1958
17:19:21.488,,-334,-1017,1887
17:19:21.498,,-336,-986,1829
17:19:21.508,,-312,-988,1765
17:19:21.518,,-283,-967,1762
17:19:21.528,,-311,-1019,1720
17:19:21.538,,-247,-946,1690
17:19:21.548,,-276,-989,1619
17:19:21.558,,-381,-1021,1558
17:19:21.568,,-300,-908,1535
17:19:21.578,,-301,-937,1447
17:19:21.588,,-268,-895,1373
17:19:21.598,,-263,-874,1275
17:19:21.608,,-286,-826,1210
17:19:21.618,,-285,-723,1202
17:19:21.628,,-289,-711,1086
17:19:21.638,,-313,-699,999
17:19:21.648,,-316,-750,931
17:19:21.658,,-310,-745,929
17:19:21.668,,-304,-728,950
17:19:21.678,,-324,-718,975
17:19:21.688,,-320,-674,881
17:19:21.698,,-292,-602,784
17:19:21.708,,-296,-593,649
17:19:21.718,,-269,-576,583
17:19:21.728,,-255,-567,529
17:19:21.738,,-249,-564,509
17:19:21.748,,-234,-564,461
17:19:21.758,,-240,-551,452
17:19:21.768,,-244,-491,422
17:19:21.778,,-257,-478,324
17:19:21.788,,-264,-449,216
17:19:21.798,,-257,-412,123
17:19:21.808,,-240,-361,29
17:19:21.818,,-244,-308,-101
17:19:21.828,,-256,-274,-204
17:19:21.838,,-272,-230,-331
17:19:21.848,,-267,-195,-452
17:19:21.858,,-258,-200,-538
17:19:21.868,,-243,-201,-601
17:19:21.878,,-213,-202,-665
17:19:21.888,,-187,-199,-742
17:19:21.898,,-174,-196,-800
17:19:21.908,,-164,-167,-852
17:19:21.918,,-169,-138,-908
17:19:21.928,,-195,-118,-965
17:19:21.938,,-219,-129,-991
17:19:21.948,,-215,-163,-1031
17:19:21.958,,-214,-209,-1058
17:19:21.968,,-188,-283,-1067
17:19:21.978,,-157,-344,-1070
17:19:21.988,,-98,-408,-1072
17:19:21.998,,-41,-468,-1061
17:19:22.008,,-9,-480,-1065
17:19:22.018,,-9,-470,-1101
17:19:22.028,,-25,-449,-1124
17:19:22.038,,-50,-422,-1119
17:19:22.048,,-84,-412,-1073
17:19:22.058,,-106,-403,-1030
17:19:22.068,,-121,-382,-1001
17:19:22.078,,-185,-343,-915
17:19:22.088,,-201,-297,-861
17:19:22.098,,-211,-282,-789
17:19:22.108,,-201,-291,-710
17:19:22.118,,-196,-300,-609
17:19:22.128,,-223,-326,-525
17:19:22.138,,-216,-311,-454
17:19:22.148,,-180,-269,-389
17:19:22.158,,-133,-243,-309
17:19:22.168,,-85,-222,-192
17:19:22.178,,-62,-202,-65
17:19:22.188,,-79,-174,51
17:19:22.198,,-112,-139,286
17:19:22.208,,-199,-156,397
17:19:22.218,,-191,-183,496
17:19:22.228,,-134,-191,574
17:19:22.238,,-84,-211,672
17:19:22.248,,-68,-196,794
17:19:22.258,,-54,-193,920
17:19:22.268,,-65,-207,1006
17:19:22.278,,-63,-217,1105
17:19:22.288,,-84,-266,1197
17:19:22.298,,-145,-322,1325
17:19:22.308,,-191,-369,1502
17:19:22.318,,-216,-414,1673
17:19:22.328,,-203,-519,1874
17:19:22.338,,-132,-798,1884
17:19:22.348,,0,-859,1866
17:19:22.358,,88,-932,1782
17:19:22.368,,114,-914,1771
17:19:22.378,,45,-950,1850
17:19:22.388,,-15,-935,1950
17:19:22.398,,-98,-951,1998
17:19:22.408,,-195,-995,1998
17:19:22.418,,-232,-1036,1998
17:19:22.428,,-198,-1021,1998
17:19:22.438,,-162,-1033,1998
17:19:22.448,,-166,-1037,1998
17:19:22.458,,-180,-1007,1990
17:19:22.579,,-262,-748,1320
17:19:22.581,,-262,-748,1320
17:19:22.582,,-262,-748,1320
17:19:22.583,,-262,-748,1320
17:19:22.585,,-262,-748,1320
17:19:22.586,,-262,-748,1320
17:19:22.588,,-262,-835,1159
17:19:22.589,,-230,-835,1159
17:19:22.590,,-230,-835,1159
17:19:22.592,,-230,-835,1159
17:19:22.593,,-230,-835,1159
17:19:22.594,,-230,-835,1159
17:19:22.596,,-230,-835,1159
17:19:22.598,,-185,-854,1191
17:19:22.608,,-174,-896,1203
17:19:22.618,,-190,-920,1176
17:19:22.628,,-181,-968,1194
17:19:22.638,,-163,-934,1172
17:19:22.648,,-161,-809,1237
17:19:22.658,,-255,-769,1089
17:19:22.668,,-308,-754,1037
17:19:22.678,,-252,-762,965
17:19:22.688,,-214,-805,992
17:19:22.698,,-198,-807,1031
17:19:22.708,,-224,-803,1118
17:19:22.718,,-270,-729,968
17:19:22.728,,-245,-636,928
17:19:22.738,,-222,-552,795
17:19:22.748,,-194,-408,672
17:19:22.758,,-235,-280,481
17:19:22.768,,-277,-345,317
17:19:22.778,,-255,-403,281
17:19:22.788,,-175,-340,321
17:19:22.798,,-109,-335,247
17:19:22.808,,-102,-292,113
17:19:22.818,,-125,-217,-39
17:19:22.828,,-139,-107,-235
17:19:22.838,,-163,-73,-390
17:19:22.848,,-196,12,-535
17:19:22.858,,-209,18,-645
17:19:22.868,,-213,27,-750
17:19:22.878,,-219,32,-836
17:19:22.888,,-228,43,-938
17:19:22.898,,-233,4,-1016
17:19:22.908,,-234,-28,-1068
17:19:22.918,,-223,-41,-1113
17:19:22.928,,-201,-63,-1159
17:19:22.938,,-180,-115,-1182
17:19:22.948,,-171,-190,-1194
17:19:22.958,,-165,-247,-1231
17:19:22.968,,-143,-264,-1269
17:19:22.978,,-112,-321,-1278
17:19:22.988,,-109,-351,-1288
17:19:22.998,,-120,-352,-1272
17:19:23.008,,-139,-336,-1283
17:19:23.018,,-152,-313,-1301
17:19:23.028,,-159,-313,-1298
17:19:23.038,,-161,-307,-1270
17:19:23.048,,-162,-315,-1202
17:19:23.058,,-162,-344,-1111
17:19:23.068,,-163,-371,-1029
17:19:23.078,,-168,-377,-957
17:19:23.088,,-189,-357,-874
