Sensors' Acquisition [Hz]: Acc@104.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ
12:45:14.937,,999,-8,16
12:45:14.947,,1000,-8,17
12:45:14.957,,1000,-9,17
12:45:14.967,,1001,-8,17
12:45:14.977,,1000,-9,17
12:45:14.987,,999,-9,17
12:45:14.997,,1000,-8,17
12:45:15.007,,1000,-8,17
12:45:15.017,,1001,-9,17
12:45:15.027,,1000,-9,17
12:45:15.037,,1000,-9,16
12:45:15.047,,1000,-9,17
12:45:15.057,,1000,-9,17
12:45:15.067,,1000,-8,17
12:45:15.077,,999,-9,17
12:45:15.087,,1000,-9,17
12:45:15.097,,1000,-8,17
12:45:15.107,,1000,-9,16
12:45:15.117,,1000,-8,17
12:45:15.127,,1000,-8,18
12:45:15.137,,1000,-9,16
12:45:15.147,,1000,-8,18
12:45:15.157,,1000,-9,16
12:45:15.167,,1000,-9,17
12:45:15.177,,1000,-9,17
12:45:15.187,,1000,-8,17
12:45:15.197,,1000,-8,17
12:45:15.207,,999,-9,17
12:45:15.217,,1001,-8,17
12:45:15.227,,1000,-9,16
12:45:15.237,,999,-9,16
12:45:15.247,,1000,-8,18
12:45:15.257,,1000,-8,17
12:45:15.267,,999,-9,17
12:45:15.277,,1001,-8,17
12:45:15.287,,999,-8,18
12:45:15.297,,999,-8,16
12:45:15.307,,1000,-7,16
12:45:15.317,,1000,-9,17
12:45:15.327,,1000,-9,16
12:45:15.337,,1000,-9,18
12:45:15.347,,1000,-8,18
12:45:15.357,,1000,-9,17
12:45:15.367,,1001,-8,18
12:45:15.377,,1000,-9,17
12:45:15.387,,1000,-8,18
12:45:15.397,,1000,-9,17
12:45:15.407,,1000,-9,17
12:45:15.417,,1000,-8,17
12:45:15.427,,1001,-8,16
12:45:15.437,,999,-8,19
12:45:15.447,,1000,-9,17
12:45:15.457,,1000,-9,17
12:45:15.467,,1001,-8,18
12:45:15.477,,1000,-9,16
12:45:15.487,,1000,-8,17
12:45:15.497,,1001,-9,17
12:45:15.507,,1000,-9,16
12:45:15.517,,1000,-8,18
12:45:15.527,,999,-9,17
12:45:15.537,,1001,-9,17
12:45:15.547,,1000,-8,17
12:45:15.557,,1000,-8,18
12:45:15.567,,1000,-8,17
12:45:15.577,,1001,-8,17
12:45:15.587,,1000,-9,18
12:45:15.742,,1000,-8,17
12:45:15.743,,1000,-8,17
12:45:15.745,,1000,-8,17
12:45:15.746,,1000,-8,17
12:45:15.747,,1000,-8,17
12:45:15.749,,1000,-8,17
12:45:15.750,,1000,-8,17
12:45:15.752,,1000,-9,18
12:45:15.753,,1000,-9,18
12:45:15.754,,1000,-9,18
12:45:15.756,,1000,-9,18
12:45:15.757,,1000,-9,18
12:45:15.758,,1000,-9,18
12:45:15.760,,1000,-9,18
12:45:15.761,,1000,-8,16
12:45:15.762,,1000,-8,16
12:45:15.764,,1000,-8,16
12:45:15.767,,1000,-8,16
12:45:15.777,,1000,-9,17
12:45:15.787,,999,-9,17
12:45:15.797,,1000,-8,16
12:45:15.807,,1000,-9,16
12:45:15.817,,1000,-9,18
12:45:15.827,,1000,-8,18
12:45:15.837,,999,-9,16
12:45:15.847,,1000,-9,17
12:45:15.857,,1001,-9,17
12:45:15.867,,999,-8,17
12:45:15.877,,1000,-8,18
12:45:15.887,,1000,-9,16
12:45:15.897,,999,-9,16
12:45:15.907,,1001,-9,17
12:45:15.917,,1000,-9,16
12:45:15.927,,1000,-9,17
12:45:15.937,,1000,-9,17
12:45:15.947,,1000,-9,18
12:45:15.957,,1000,-9,17
12:45:15.967,,1000,-9,17
12:45:15.977,,1000,-9,17
12:45:15.987,,1000,-8,17
12:45:15.997,,1000,-8,17
12:45:16.007,,1000,-9,18
12:45:16.017,,1001,-9,17
12:45:16.027,,1000,-9,18
12:45:16.037,,1001,-9,18
12:45:16.047,,1000,-9,18
12:45:16.057,,1000,-9,17
12:45:16.067,,1000,-9,19
12:45:16.077,,1000,-9,16
12:45:16.087,,1001,-9,17
12:45:16.097,,1000,-9,17
12:45:16.107,,1000,-9,16
12:45:16.117,,1001,-8,18
12:45:16.127,,1000,-9,16
12:45:16.137,,1000,-9,16
12:45:16.147,,1000,-9,17
12:45:16.157,,1000,-9,16
12:45:16.167,,1001,-8,16
12:45:16.177,,1000,-8,17
12:45:16.187,,1000,-9,17
12:45:16.197,,1000,-9,16
12:45:16.207,,1000,-9,17
12:45:16.217,,1000,-8,17
12:45:16.227,,1000,-8,16
12:45:16.237,,1001,-8,16
12:45:16.247,,1000,-9,17
12:45:16.257,,1000,-9,17
12:45:16.267,,999,-9,17
12:45:16.277,,1000,-9,17
12:45:16.287,,1001,-9,17
12:45:16.297,,999,-9,18
12:45:16.307,,1001,-9,17
12:45:16.317,,1000,-8,17
12:45:16.327,,1000,-8,16
12:45:16.337,,1000,-8,17
12:45:16.347,,1000,-8,16
12:45:16.357,,1000,-8,16
12:45:16.367,,1000,-8,18
12:45:16.377,,999,-9,16
12:45:16.387,,1000,-9,18
12:45:16.397,,1000,-8,17
12:45:16.407,,1000,-9,16
12:45:16.417,,1000,-9,17
12:45:16.427,,1000,-9,17
12:45:16.437,,1000,-8,16
12:45:16.447,,1001,-8,17
12:45:16.457,,1001,-8,18
12:45:16.467,,1000,-8,16
12:45:16.477,,1001,-8,17
12:45:16.487,,1001,-8,17
12:45:16.497,,1000,-9,16
12:45:16.507,,1000,-9,17
12:45:16.517,,1000,-9,17
12:45:16.527,,1000,-8,15
12:45:16.537,,1001,-9,17
12:45:16.547,,999,-8,17
12:45:16.557,,1001,-8,17
12:45:16.567,,1000,-8,17
12:45:16.577,,999,-9,17
12:45:16.587,,1000,-10,17
12:45:16.597,,1000,-8,15
12:45:16.607,,1001,-9,16
12:45:16.617,,1000,-8,17
12:45:16.627,,1000,-9,17
12:45:16.637,,1000,-9,17
12:45:16.647,,1001,-8,16
12:45:16.657,,1000,-9,18
12:45:16.667,,1000,-9,16
12:45:16.677,,1000,-8,17
12:45:16.687,,999,-9,17
12:45:16.697,,999,-9,16
12:45:16.707,,1000,-9,16
12:45:16.717,,1000,-9,15
12:45:16.727,,1000,-9,18
12:45:16.737,,1000,-9,17
12:45:16.747,,1000,-8,17
12:45:16.757,,999,-8,18
12:45:16.767,,1000,-8,16
12:45:16.777,,1000,-9,18
12:45:16.787,,1000,-9,16
12:45:16.797,,1001,-8,17
12:45:16.807,,999,-9,18
12:45:16.817,,1000,-9,15
12:45:16.827,,1000,-9,17
12:45:16.837,,1000,-8,16
12:45:16.847,,1000,-9,18
12:45:16.857,,1000,-9,16
12:45:16.867,,1000,-9,17
12:45:16.877,,999,-9,17
12:45:16.887,,999,-8,16
12:45:16.897,,1000,-8,18
12:45:16.907,,1000,-8,17
12:45:16.917,,1000,-9,16
12:45:16.927,,1000,-9,18
12:45:16.937,,1000,-9,16
12:45:16.947,,1000,-8,17
12:45:16.957,,1000,-8,17
12:45:16.967,,1000,-8,18
12:45:16.977,,1000,-9,17
12:45:16.987,,1000,-9,17
12:45:16.997,,1001,-9,17
12:45:17.007,,1000,-9,17
12:45:17.017,,1001,-8,16
12:45:17.027,,1000,-9,18
12:45:17.037,,1000,-8,16
12:45:17.047,,1000,-9,17
12:45:17.057,,999,-9,15
12:45:17.067,,1000,-9,16
12:45:17.077,,1000,-9,17
12:45:17.087,,999,-8,16
12:45:17.097,,999,-9,16
12:45:17.107,,1001,-9,15
12:45:17.117,,1000,-9,17
12:45:17.127,,1000,-9,16
12:45:17.137,,1000,-9,15
12:45:17.147,,999,-9,17
12:45:17.157,,1001,-8,17
12:45:17.167,,1000,-9,16
12:45:17.177,,1000,-9,17
12:45:17.187,,1000,-8,16
12:45:17.197,,1000,-9,18
12:45:17.207,,999,-9,17
12:45:17.217,,1001,-9,16
12:45:17.227,,1000,-8,16
12:45:17.237,,1000,-8,17
12:45:17.386,,1000,-9,18
12:45:17.387,,1000,-9,18
12:45:17.389,,1000,-9,18
12:45:17.390,,1000,-9,18
12:45:17.391,,1000,-9,18
12:45:17.393,,1000,-9,18
12:45:17.394,,1000,-8,16
12:45:17.395,,1000,-8,16
12:45:17.397,,1000,-8,16
12:45:17.398,,1000,-8,16
12:45:17.400,,1000,-8,16
12:45:17.401,,1000,-8,16
12:45:17.402,,1000,-8,16
12:45:17.404,,1000,-9,17
12:45:17.405,,1000,-9,17
12:45:17.406,,1000,-9,17
12:45:17.408,,1000,-9,17
12:45:17.417,,999,-9,18
12:45:17.427,,1000,-8,17
12:45:17.437,,1000,-9,17
12:45:17.447,,1000,-9,17
12:45:17.457,,1000,-8,16
12:45:17.467,,1001,-9,17
12:45:17.477,,1001,-9,17
12:45:17.487,,1000,-8,17
12:45:17.497,,1001,-9,15
12:45:17.507,,1000,-9,18
12:45:17.517,,1000,-9,17
12:45:17.527,,1001,-9,16
12:45:17.537,,1001,-8,16
12:45:17.547,,999,-9,16
12:45:17.557,,1000,-9,16
12:45:17.567,,1000,-9,16
12:45:17.577,,1000,-9,17
12:45:17.587,,1000,-9,18
12:45:17.597,,1000,-8,16
12:45:17.607,,1000,-9,16
12:45:17.617,,999,-9,15
12:45:17.627,,1000,-9,17
12:45:17.637,,1000,-9,16
12:45:17.647,,1000,-8,16
12:45:17.657,,1000,-9,17
12:45:17.667,,1000,-8,15
12:45:17.677,,999,-9,17
12:45:17.687,,1000,-9,17
12:45:17.697,,1000,-9,15
12:45:17.707,,999,-9,17
12:45:17.717,,1000,-9,17
12:45:17.727,,1000,-8,17
12:45:17.737,,1000,-8,16
12:45:17.747,,1000,-9,16
12:45:17.757,,1000,-8,15
12:45:17.767,,1000,-9,15
12:45:17.777,,1000,-8,17
12:45:17.787,,1000,-9,15
12:45:17.797,,1000,-8,15
12:45:17.807,,1000,-9,17
12:45:17.817,,1000,-9,15
12:45:17.827,,1001,-9,16
12:45:17.837,,1000,-8,15
12:45:17.847,,1000,-9,16
12:45:17.857,,1001,-9,16
12:45:17.867,,1001,-9,16
12:45:17.877,,1000,-9,16
12:45:17.887,,999,-9,15
12:45:17.897,,1001,-8,16
12:45:17.907,,1001,-9,15
12:45:17.917,,1000,-9,16
12:45:17.927,,1000,-9,16
12:45:17.937,,1000,-9,16
12:45:17.947,,1000,-9,17
12:45:17.957,,1000,-9,15
12:45:17.967,,1000,-9,16
