Sensors' Acquisition [Hz]: Gyro@104.0 
hh:mm:ss.ms, Annotation , GyroX [mdps], GyroY, GyroZ
16:20:39.272,,-350,1890,1050
16:20:39.282,,-910,1190,1190
16:20:39.292,,-770,1750,1260
16:20:39.302,,-560,2170,1190
16:20:39.312,,-70,2170,1050
16:20:39.322,,630,1820,700
16:20:39.332,,1260,1400,350
16:20:39.342,,1470,1330,70
16:20:39.352,,1540,1540,0
16:20:39.362,,1400,1540,-140
16:20:39.372,,1400,1260,-70
16:20:39.382,,1330,770,-140
16:20:39.392,,840,280,-420
16:20:39.402,,350,70,-1050
16:20:39.412,,1400,700,-910
16:20:39.422,,1540,1050,-420
16:20:39.432,,1400,1540,-140
16:20:39.442,,1120,1680,0
16:20:39.452,,910,1190,70
16:20:39.462,,700,490,70
16:20:39.472,,350,210,140
16:20:39.482,,-560,0,210
16:20:39.492,,-1330,-420,70
16:20:39.502,,-1750,-840,-140
16:20:39.512,,-1680,-980,-350
16:20:39.522,,-1400,-980,-140
16:20:39.532,,-1330,-490,910
16:20:39.542,,-1470,-280,1260
16:20:39.552,,-910,-70,1330
16:20:39.562,,-560,0,1120
16:20:39.572,,-350,0,770
16:20:39.582,,280,140,630
16:20:39.592,,910,-70,700
16:20:39.602,,1050,-280,700
16:20:39.612,,770,70,630
16:20:39.622,,630,210,560
16:20:39.632,,630,-70,490
16:20:39.642,,630,-280,420
16:20:39.652,,840,-140,490
16:20:39.662,,770,630,1330
16:20:39.672,,490,630,1680
16:20:39.682,,210,560,1820
16:20:39.692,,70,280,1680
16:20:39.702,,210,0,1470
16:20:39.712,,490,-140,1330
16:20:39.722,,840,-70,1190
16:20:39.732,,1260,70,980
16:20:39.742,,1190,-70,700
16:20:39.894,,-210,-1330,1890
16:20:39.895,,350,-1330,1890
16:20:39.897,,350,-1330,1890
16:20:39.898,,350,-1330,1890
16:20:39.900,,350,-1330,1890
16:20:39.901,,350,-1330,1890
16:20:39.902,,350,-1330,1890
16:20:39.904,,350,-1470,2030
16:20:39.905,,350,-1470,2030
16:20:39.906,,350,-1470,2030
16:20:39.908,,350,-1470,2030
16:20:39.909,,350,-1470,2030
16:20:39.911,,350,-1470,2030
16:20:39.912,,350,-1470,2030
16:20:39.913,,0,-1330,1960
16:20:39.915,,0,-1330,1960
16:20:39.916,,0,-1330,1960
16:20:39.922,,-280,-1050,1470
16:20:39.932,,-490,-910,1330
16:20:39.942,,210,-840,630
16:20:39.952,,980,-700,490
16:20:39.962,,700,-630,770
16:20:39.972,,0,-560,910
16:20:39.982,,-280,-350,1190
16:20:39.992,,280,-140,1400
16:20:40.002,,1330,-350,1400
16:20:40.012,,1890,-630,980
16:20:40.022,,1820,-770,770
16:20:40.032,,1330,-700,630
16:20:40.042,,1190,-560,910
16:20:40.052,,70,-770,1400
16:20:40.062,,-1120,-1120,1750
16:20:40.072,,-2450,-1260,1680
16:20:40.082,,-3080,-1330,1400
16:20:40.092,,-2940,-1820,980
16:20:40.102,,-2450,-2030,770
16:20:40.112,,-1610,-1680,910
16:20:40.122,,-770,-1330,980
16:20:40.132,,-70,-1260,700
16:20:40.142,,700,-1120,350
16:20:40.152,,1330,-1330,70
16:20:40.162,,1260,-1890,-490
16:20:40.172,,980,-1960,-840
16:20:40.182,,630,-1120,-490
16:20:40.192,,280,-840,-140
16:20:40.202,,70,-490,-70
16:20:40.212,,770,-70,0
16:20:40.222,,1680,70,350
16:20:40.232,,2030,-210,770
16:20:40.242,,1680,-630,770
16:20:40.252,,1050,-910,350
16:20:40.262,,980,-1260,-140
16:20:40.272,,1120,-1680,-350
16:20:40.282,,1120,-1680,-770
16:20:40.292,,840,-1330,-1120
16:20:40.302,,630,350,-140
16:20:40.312,,420,980,840
16:20:40.322,,210,1190,1120
16:20:40.332,,350,1120,910
16:20:40.342,,560,840,560
16:20:40.352,,910,770,70
16:20:40.362,,1400,840,-210
16:20:40.372,,1610,980,-210
16:20:40.382,,1260,980,-140
16:20:40.392,,560,1050,-280
16:20:40.402,,280,1050,-560
16:20:40.412,,560,1120,-980
16:20:40.422,,910,1120,-1260
16:20:40.432,,700,1470,-1260
16:20:40.442,,560,1540,-840
16:20:40.452,,210,1330,-630
16:20:40.462,,70,1400,-700
16:20:40.472,,0,1680,-980
16:20:40.482,,140,1890,-980
16:20:40.492,,0,2170,-700
16:20:40.502,,-350,2310,-490
16:20:40.512,,-910,2240,-420
16:20:40.522,,-1190,2100,-700
16:20:40.532,,-980,2310,-910
16:20:40.542,,-280,2660,-840
16:20:40.552,,140,3010,-700
16:20:40.562,,770,3710,-700
16:20:40.572,,980,3710,-420
16:20:40.582,,840,3220,-210
16:20:40.592,,350,2800,-140
16:20:40.602,,-350,2380,-280
16:20:40.612,,-1050,2030,-630
16:20:40.622,,-1400,2030,-840
16:20:40.632,,-1680,1960,-980
16:20:40.642,,-2100,1820,-910
16:20:40.652,,-2170,1680,-630
16:20:40.662,,-2170,1470,-70
16:20:40.672,,-2240,1400,350
16:20:40.682,,-2380,1540,350
16:20:40.692,,-1610,2310,-140
16:20:40.702,,-1330,2100,-770
16:20:40.712,,-700,1890,-1330
16:20:40.722,,0,1750,-1680
16:20:40.732,,70,1610,-1610
16:20:40.742,,-210,1540,-1330
16:20:40.752,,-700,1960,-980
16:20:40.762,,-700,2520,-700
16:20:40.772,,-630,2660,-560
16:20:40.782,,-210,2730,-910
16:20:40.792,,350,2590,-1050
16:20:40.802,,0,2170,-910
16:20:40.812,,-630,1960,-350
16:20:40.822,,-420,2590,70
16:20:40.832,,420,2590,-210
16:20:40.842,,1120,2380,-840
16:20:40.852,,1330,2240,-1330
16:20:40.862,,980,2450,-1610
16:20:40.872,,350,2590,-1820
16:20:40.882,,-350,2730,-1610
16:20:40.892,,-980,3150,-980
16:20:40.902,,-1330,3640,-140
16:20:40.912,,-1050,4130,210
16:20:40.922,,-420,4410,140
16:20:40.932,,0,4130,-70
16:20:40.942,,280,3640,-840
16:20:40.952,,350,3780,-840
16:20:40.962,,0,4270,-980
16:20:40.972,,-350,4900,-1260
16:20:40.982,,-350,5180,-1470
16:20:40.992,,-140,5180,-1750
16:20:41.002,,140,5180,-2170
16:20:41.012,,140,5250,-2450
16:20:41.022,,140,5390,-2240
16:20:41.032,,-70,5880,-1610
16:20:41.042,,-840,6300,-1190
16:20:41.052,,-1190,6790,-1190
16:20:41.062,,-980,6790,-1330
16:20:41.072,,-700,6370,-2030
16:20:41.082,,140,6510,-2380
16:20:41.092,,70,6440,-2800
16:20:41.102,,-350,6020,-3010
16:20:41.112,,-910,5670,-3010
16:20:41.122,,-1260,5320,-3080
16:20:41.132,,-1610,4900,-3290
16:20:41.142,,-2030,4620,-3500
16:20:41.152,,-2450,4760,-3640
16:20:41.162,,-2520,5180,-3360
16:20:41.172,,-2240,5460,-2730
16:20:41.277,,910,7770,-3290
16:20:41.279,,910,7770,-3290
16:20:41.280,,910,7770,-3290
16:20:41.282,,910,7770,-3290
16:20:41.283,,910,7770,-3290
16:20:41.284,,910,7770,-3290
16:20:41.286,,910,8260,-3640
16:20:41.287,,910,8260,-3640
16:20:41.288,,910,8260,-3640
16:20:41.290,,910,8260,-3640
16:20:41.291,,910,8260,-3640
16:20:41.292,,910,8260,-3640
16:20:41.302,,1050,8750,-3920
16:20:41.312,,980,9030,-4060
16:20:41.322,,770,9310,-4200
16:20:41.332,,210,10640,-4340
16:20:41.342,,280,11690,-4270
16:20:41.352,,490,12530,-4270
16:20:41.362,,840,13230,-4410
16:20:41.372,,1330,13650,-4760
16:20:41.382,,1680,13580,-5250
16:20:41.392,,1820,13440,-5810
16:20:41.402,,1680,13370,-6370
16:20:41.412,,1400,13300,-6860
16:20:41.422,,910,13160,-7280
16:20:41.432,,350,13090,-7770
16:20:41.442,,-210,13020,-8260
16:20:41.452,,-630,13160,-8750
16:20:41.462,,-560,14140,-9660
16:20:41.472,,-280,14280,-9940
16:20:41.482,,280,14210,-9800
16:20:41.492,,840,13860,-9310
16:20:41.502,,1050,13230,-8750
16:20:41.512,,980,12390,-8050
16:20:41.522,,1330,11480,-7490
16:20:41.532,,2030,10500,-7210
16:20:41.542,,2520,9520,-7070
16:20:41.552,,2520,8750,-6930
16:20:41.562,,1890,8050,-6580
16:20:41.572,,1190,7630,-5670
16:20:41.582,,560,7140,-3290
16:20:41.592,,490,7000,-2450
16:20:41.602,,490,6370,-1890
16:20:41.612,,70,5320,-1890
16:20:41.622,,-280,4760,-2170
16:20:41.632,,210,4550,-2380
16:20:41.642,,980,4270,-2520
16:20:41.652,,1750,3780,-2730
16:20:41.662,,2240,3500,-3220
16:20:41.672,,2310,3430,-3220
16:20:41.682,,2100,3430,-2590
16:20:41.692,,1330,3920,-2030
16:20:41.702,,210,4690,-1330
16:20:41.712,,-910,5600,420
16:20:41.722,,-980,5180,980
16:20:41.732,,-1330,4550,1330
16:20:41.742,,-1050,4340,1190
16:20:41.752,,210,4690,770
16:20:41.762,,1680,4970,350
16:20:41.772,,2520,5040,-210
16:20:41.782,,3080,4760,-840
16:20:41.792,,3500,4270,-1330
16:20:41.802,,3500,3780,-1540
16:20:41.812,,3430,3220,-1330
16:20:41.822,,3010,2870,-980
16:20:41.832,,2450,2730,-770
16:20:41.842,,2100,2520,-490
16:20:41.852,,2240,2030,-490
16:20:41.862,,2520,1540,-700
16:20:41.872,,2870,910,-700
16:20:41.882,,3010,70,-630
16:20:41.892,,2800,-280,-630
16:20:41.902,,2100,-490,-560
16:20:41.912,,1330,-490,-420
16:20:41.922,,840,-490,0
16:20:41.932,,490,-560,490
16:20:41.942,,210,-630,840
16:20:41.952,,0,-700,1050
16:20:41.962,,-70,-630,1400
16:20:41.972,,70,140,1890
16:20:41.982,,630,770,1610
16:20:41.992,,1260,770,1120
16:20:42.002,,1750,210,840
16:20:42.012,,1890,-490,490
16:20:42.022,,1680,-910,210
16:20:42.032,,1470,-770,280
16:20:42.042,,1120,-350,350
16:20:42.052,,910,70,420
16:20:42.062,,1330,490,420
16:20:42.072,,2030,700,350
16:20:42.082,,2800,770,210
16:20:42.092,,3430,560,70
16:20:42.102,,3430,140,280
16:20:42.112,,3080,-280,560
16:20:42.122,,2660,-910,1050
16:20:42.132,,2170,-1610,1470
16:20:42.142,,1610,-2030,1750
16:20:42.152,,910,-2380,1540
16:20:42.162,,70,-2730,1260
16:20:42.172,,-490,-2940,1120
16:20:42.182,,-840,-3080,1120
16:20:42.192,,-1120,-3080,1120
16:20:42.202,,-1470,-3010,980
16:20:42.212,,-1540,-2730,840
16:20:42.222,,-1400,-2310,700
16:20:42.232,,-350,-2100,420
16:20:42.242,,420,-2030,140
16:20:42.252,,1260,-1960,-70
16:20:42.262,,1750,-1750,-210
16:20:42.272,,2240,-1470,-70
16:20:42.282,,2660,-1260,140
16:20:42.292,,2730,-1190,280
16:20:42.302,,2380,-770,350
16:20:42.312,,2100,-350,420
16:20:42.322,,2240,-210,350
16:20:42.332,,2800,-420,350
16:20:42.342,,3360,-560,700
16:20:42.352,,3710,-630,1260
16:20:42.362,,3220,-630,1260
16:20:42.372,,3080,-350,1260
16:20:42.382,,3150,0,1120
16:20:42.392,,3430,280,1050
16:20:42.402,,3990,770,1190
16:20:42.412,,4340,910,1680
16:20:42.422,,3430,280,1890
16:20:42.432,,1960,-490,1470
16:20:42.442,,700,-980,1050
16:20:42.452,,140,-1470,980
16:20:42.462,,140,-1890,1330
16:20:42.472,,210,-2310,1260
16:20:42.482,,420,-3220,560
16:20:42.492,,1260,-3570,490
16:20:42.502,,1260,-3850,560
16:20:42.512,,700,-3640,770
16:20:42.522,,-70,-2800,910
16:20:42.532,,-840,-1540,910
16:20:42.542,,-1330,-280,910
16:20:42.552,,-1540,980,1330
16:20:42.562,,-1330,1750,1890
16:20:42.572,,-1120,2170,2030
16:20:42.582,,-770,2940,1820
16:20:42.592,,-350,4270,1260
16:20:42.703,,560,19950,-2380
16:20:42.705,,560,21210,-2940
16:20:42.706,,560,21210,-2940
16:20:42.707,,560,21210,-2940
16:20:42.709,,560,21210,-2940
16:20:42.710,,560,21210,-2940
16:20:42.711,,560,21210,-2940
16:20:42.713,,560,21210,-2940
16:20:42.714,,700,21700,-3780
16:20:42.716,,700,21700,-3780
16:20:42.717,,700,21700,-3780
16:20:42.718,,700,21700,-3780
16:20:42.722,,700,21700,-3780
16:20:42.732,,1330,21560,-4620
16:20:42.742,,1750,22400,-5880
16:20:42.752,,2100,24080,-6370
16:20:42.762,,2170,26040,-6860
16:20:42.772,,2030,27930,-7560
16:20:42.782,,2170,29750,-8610
16:20:42.792,,3430,31150,-9730
16:20:42.802,,5530,31850,-10850
16:20:42.812,,6930,31990,-11690
16:20:42.822,,7420,32060,-12320
16:20:42.832,,7350,32060,-12670
16:20:42.842,,6790,31780,-12950
16:20:42.852,,6090,31220,-13580
16:20:42.862,,5810,30590,-14420
16:20:42.872,,6020,29680,-15680
16:20:42.882,,5950,30240,-16240
16:20:42.892,,6510,31080,-16730
16:20:42.902,,8260,31640,-17010
16:20:42.912,,10220,32130,-16730
16:20:42.922,,10990,32900,-15680
16:20:42.932,,10500,33880,-14630
16:20:42.942,,8820,34860,-13790
16:20:42.952,,7140,35560,-13160
16:20:42.962,,5880,35980,-12810
16:20:42.972,,4550,36190,-12740
16:20:42.982,,3990,36610,-13020
16:20:42.992,,5180,36610,-13370
16:20:43.002,,8610,35140,-13370
16:20:43.012,,9240,34790,-13370
16:20:43.022,,9940,34930,-13720
16:20:43.032,,10710,35210,-14140
16:20:43.042,,10640,35490,-14490
16:20:43.052,,10500,35420,-15470
16:20:43.062,,11410,34930,-17500
16:20:43.072,,11900,33810,-20090
16:20:43.082,,11270,32970,-22260
16:20:43.092,,11200,32550,-23590
16:20:43.102,,12950,30310,-23800
16:20:43.112,,25200,30590,-23940
16:20:43.122,,37450,26390,-26390
16:20:43.132,,33110,24990,-26600
16:20:43.142,,26320,25480,-25550
16:20:43.152,,18480,27230,-24010
16:20:43.162,,11340,29820,-22610
16:20:43.172,,5040,31710,-21630
16:20:43.182,,980,32690,-21000
16:20:43.192,,1120,33250,-19880
16:20:43.202,,5040,32550,-19460
16:20:43.212,,9660,31010,-20020
16:20:43.222,,13370,30030,-20650
16:20:43.232,,16380,30590,-20160
16:20:43.242,,17920,31990,-18760
16:20:43.252,,15610,34160,-15260
16:20:43.262,,13650,33530,-12950
16:20:43.272,,15050,33110,-10710
16:20:43.282,,16730,30100,-8890
16:20:43.292,,10430,25270,-10500
16:20:43.302,,4060,24500,-12600
16:20:43.312,,3570,25900,-12950
16:20:43.322,,4900,26390,-13300
16:20:43.332,,6370,26040,-13230
16:20:43.342,,8820,25830,-12810
16:20:43.352,,8610,25620,-12880
16:20:43.362,,5320,25130,-13090
16:20:43.372,,1120,24360,-13790
16:20:43.382,,-5390,23730,-14770
16:20:43.392,,-8330,23380,-14770
16:20:43.402,,-11620,23730,-14140
16:20:43.412,,-14280,24780,-12530
16:20:43.422,,-15960,25760,-11270
16:20:43.432,,-15820,26460,-11060
16:20:43.442,,-13930,26880,-11340
16:20:43.452,,-11900,26740,-11410
16:20:43.462,,-10780,25690,-11270
16:20:43.472,,-10500,24360,-10990
16:20:43.482,,-10990,23310,-10780
16:20:43.492,,-12180,22890,-11060
16:20:43.502,,-12950,23100,-11900
16:20:43.512,,-12250,23520,-13510
16:20:43.522,,-12600,23590,-14350
16:20:43.532,,-12950,24150,-14630
16:20:43.542,,-13650,24430,-14630
16:20:43.552,,-14560,24570,-14280
16:20:43.562,,-14980,25200,-13300
16:20:43.572,,-14490,25900,-11970
16:20:43.582,,-13720,26320,-10780
16:20:43.592,,-13160,26530,-9660
16:20:43.602,,-12390,26670,-8330
16:20:43.612,,-11060,26390,-7140
16:20:43.622,,-10360,25620,-6720
16:20:43.632,,-10500,25130,-7560
16:20:43.642,,-9940,24290,-10780
16:20:43.652,,-9520,22330,-12250
16:20:43.662,,-9520,20160,-14210
16:20:43.672,,-9660,18620,-16030
16:20:43.682,,-10360,18060,-17010
16:20:43.692,,-10570,18550,-17010
16:20:43.702,,-10360,19740,-16940
16:20:43.712,,-10500,21070,-16730
16:20:43.722,,-10430,22260,-15540
16:20:43.732,,-10360,23100,-14140
16:20:43.742,,-10080,23450,-13300
16:20:43.752,,-8960,23450,-12670
16:20:43.762,,-7420,23520,-12040
16:20:43.772,,-5180,23380,-11480
16:20:43.782,,-4130,23240,-10430
16:20:43.792,,-2590,23170,-9310
16:20:43.802,,-1470,22890,-8540
16:20:43.812,,-1120,22400,-7840
16:20:43.822,,-770,22190,-7000
16:20:43.832,,350,22050,-6090
16:20:43.842,,1470,22050,-4760
16:20:43.852,,1890,22540,-3010
16:20:44.004,,-2310,9380,2450
16:20:44.005,,-2310,9380,2450
16:20:44.006,,-2310,9380,2450
16:20:44.008,,-2310,9380,2450
16:20:44.009,,-2310,9380,2450
16:20:44.010,,-2310,9380,2450
16:20:44.012,,-2310,9380,2450
16:20:44.013,,-280,8540,2170
16:20:44.015,,-280,8540,2170
16:20:44.016,,-280,8540,2170
16:20:44.017,,-280,8540,2170
16:20:44.019,,-280,8540,2170
16:20:44.020,,-280,8540,2170
16:20:44.021,,-280,8540,2170
16:20:44.023,,770,6860,1400
16:20:44.024,,770,6860,1400
16:20:44.025,,770,6860,1400
16:20:44.032,,910,4830,560
16:20:44.042,,-280,3010,210
16:20:44.052,,-2380,1400,0
16:20:44.062,,-4900,350,210
16:20:44.072,,-6650,70,840
16:20:44.082,,-7000,-70,1960
16:20:44.092,,-6930,-840,3150
16:20:44.102,,-7280,-1680,3850
16:20:44.112,,-7630,-1890,3920
16:20:44.122,,-7140,-1960,3710
16:20:44.132,,-5670,-2310,3500
16:20:44.142,,-4200,-2380,3150
16:20:44.152,,-2800,-1540,3290
16:20:44.162,,-2030,-1330,3780
16:20:44.172,,-770,-980,4410
16:20:44.182,,420,-420,5460
16:20:44.192,,1190,490,7210
16:20:44.202,,1750,1190,8610
16:20:44.212,,2030,1260,9310
16:20:44.222,,2380,770,10010
16:20:44.232,,2800,70,10570
16:20:44.242,,3710,-910,10850
16:20:44.252,,4900,-2310,10570
16:20:44.262,,6510,-3430,10570
16:20:44.272,,7980,-3850,11410
16:20:44.282,,10150,-4830,12740
16:20:44.292,,10640,-5110,13090
16:20:44.302,,11480,-5180,14280
16:20:44.312,,12180,-5670,15680
16:20:44.322,,12040,-6440,16590
16:20:44.332,,11550,-7140,17430
16:20:44.342,,11340,-8120,18270
16:20:44.352,,11200,-9170,18410
16:20:44.362,,10850,-10010,18130
16:20:44.372,,10290,-10780,18060
16:20:44.382,,9170,-11270,18200
16:20:44.392,,7350,-11760,17990
16:20:44.402,,5390,-12110,17570
16:20:44.412,,3220,-12600,17430
16:20:44.422,,2870,-12880,17220
16:20:44.432,,2800,-13230,16940
16:20:44.442,,2730,-13440,16940
16:20:44.452,,3220,-12880,17640
16:20:44.462,,3780,-11900,18760
16:20:44.472,,3570,-10920,19460
16:20:44.482,,3500,-10430,19530
16:20:44.492,,4270,-10640,19180
16:20:44.502,,5180,-11480,18620
16:20:44.512,,6020,-12600,18060
16:20:44.522,,6510,-13580,17850
16:20:44.532,,6510,-15330,17500
16:20:44.542,,5950,-15680,16590
16:20:44.552,,6650,-15680,16030
16:20:44.562,,7490,-15680,15960
16:20:44.572,,7770,-15750,16310
16:20:44.582,,7070,-15890,16870
16:20:44.592,,5880,-15890,17430
16:20:44.602,,4550,-16100,18200
16:20:44.612,,3360,-16380,18620
16:20:44.622,,2170,-16800,18550
16:20:44.632,,1190,-17290,17780
16:20:44.642,,840,-17990,16870
16:20:44.652,,700,-19040,16170
16:20:44.662,,350,-21490,15610
16:20:44.672,,-1470,-21910,15610
16:20:44.682,,-2100,-21700,16100
16:20:44.692,,-3010,-21210,16520
16:20:44.702,,-3920,-20790,16590
16:20:44.712,,-4550,-20510,16030
16:20:44.722,,-4690,-20440,15260
16:20:44.732,,-4270,-20440,14420
16:20:44.742,,-3290,-20790,14000
16:20:44.752,,-2660,-21350,13860
16:20:44.762,,-1680,-21630,13510
16:20:44.772,,-210,-21420,13230
16:20:44.782,,770,-21140,13160
16:20:44.792,,910,-19740,12670
16:20:44.802,,840,-19110,12600
16:20:44.812,,1190,-18550,12670
16:20:44.822,,1610,-18060,12670
16:20:44.832,,2100,-17500,12670
16:20:44.842,,2590,-16940,12740
16:20:44.852,,2870,-16590,12600
16:20:44.862,,3010,-16520,12180
16:20:44.872,,2870,-16520,11620
16:20:44.882,,2380,-16590,11200
16:20:44.892,,1960,-16730,10640
16:20:44.902,,1260,-16730,10080
16:20:44.912,,490,-16520,9730
16:20:44.922,,-1050,-15470,9590
16:20:44.932,,-2100,-15050,9310
16:20:44.942,,-2870,-14560,8750
16:20:44.952,,-3360,-14070,8120
16:20:44.962,,-3570,-13580,7630
16:20:44.972,,-3290,-13440,7280
16:20:44.982,,-3500,-13580,6790
16:20:44.992,,-4480,-13720,6370
16:20:45.002,,-5390,-13510,5810
16:20:45.012,,-6020,-12950,5180
16:20:45.022,,-6090,-12530,4550
16:20:45.032,,-5670,-12250,4130
16:20:45.042,,-5040,-11970,3710
16:20:45.052,,-3640,-11550,2590
16:20:45.062,,-3010,-11340,2310
16:20:45.072,,-2590,-11130,2310
16:20:45.082,,-2100,-11270,2240
16:20:45.092,,-1750,-11480,2170
16:20:45.102,,-1820,-11410,2170
16:20:45.112,,-1820,-10780,2520
16:20:45.122,,-1400,-9870,2940
16:20:45.132,,-1050,-8680,3500
16:20:45.142,,-490,-7560,4060
16:20:45.152,,0,-6930,4340
16:20:45.162,,490,-6650,4620
16:20:45.172,,980,-6720,4690
16:20:45.324,,-210,-9730,6580
16:20:45.325,,-210,-9730,6580
16:20:45.326,,-210,-9730,6580
16:20:45.328,,-210,-9730,6580
16:20:45.329,,-210,-9730,6580
16:20:45.330,,-70,-9380,6930
16:20:45.332,,-70,-9380,6930
16:20:45.333,,-70,-9380,6930
16:20:45.335,,-70,-9380,6930
16:20:45.336,,-70,-9380,6930
16:20:45.337,,-70,-9380,6930
16:20:45.339,,-70,-9380,7140
16:20:45.340,,210,-8890,7140
16:20:45.341,,210,-8890,7140
16:20:45.343,,210,-8890,7140
16:20:45.344,,210,-8890,7140
16:20:45.345,,210,-8890,7140
16:20:45.352,,700,-8260,7210
16:20:45.362,,1260,-7700,7420
16:20:45.372,,1610,-7490,7700
16:20:45.382,,1820,-7560,7560
16:20:45.392,,2170,-7770,7140
16:20:45.402,,2590,-8260,6930
16:20:45.412,,2800,-8610,7070
16:20:45.422,,2590,-8960,7280
16:20:45.432,,1400,-9450,7840
16:20:45.442,,980,-9380,7910
16:20:45.452,,770,-9380,7630
16:20:45.462,,700,-9590,7140
16:20:45.472,,560,-9800,6650
16:20:45.482,,350,-10080,6020
16:20:45.492,,210,-10290,5250
16:20:45.502,,70,-10430,4550
16:20:45.512,,-70,-10430,4130
16:20:45.522,,70,-9870,3990
16:20:45.532,,70,-9450,4620
16:20:45.542,,-490,-9660,4830
16:20:45.552,,-1960,-9940,4410
16:20:45.562,,-3290,-9100,4550
16:20:45.572,,-3080,-8330,4550
16:20:45.582,,-2310,-7490,4200
16:20:45.592,,-1330,-6720,4340
16:20:45.602,,-700,-6440,4550
16:20:45.612,,-420,-7210,4480
16:20:45.622,,-280,-7630,4620
16:20:45.632,,-140,-7490,4690
16:20:45.642,,-210,-7070,4690
16:20:45.652,,-490,-6510,4760
16:20:45.662,,-700,-5740,4830
16:20:45.672,,-490,-5250,5110
16:20:45.682,,-350,-4830,5530
16:20:45.692,,350,-3990,6230
16:20:45.702,,980,-3640,6440
16:20:45.712,,1680,-3780,6440
16:20:45.722,,2100,-4200,6090
16:20:45.732,,2240,-4830,5460
16:20:45.742,,2240,-5390,4830
16:20:45.752,,2310,-5880,4550
16:20:45.762,,2590,-6160,4410
16:20:45.772,,3080,-6440,4200
16:20:45.782,,3500,-6580,3710
16:20:45.792,,3920,-6510,3080
16:20:45.802,,4690,-6370,2800
16:20:45.812,,5390,-6580,2940
16:20:45.822,,5040,-7280,3010
16:20:45.832,,4690,-7280,3430
16:20:45.842,,4480,-7350,3850
16:20:45.852,,4270,-7280,3990
16:20:45.862,,3920,-7000,4130
16:20:45.872,,3640,-6720,4340
16:20:45.882,,3430,-6650,4340
