Sensors' Acquisition [Hz]: Acc@104.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ
17:17:22.590,,-414,-119,-282
17:17:22.600,,-370,-153,-266
17:17:22.610,,-301,-182,-267
17:17:22.620,,-352,-181,-322
17:17:22.630,,-324,-119,-311
17:17:22.640,,-288,-24,-322
17:17:22.650,,-211,30,-332
17:17:22.660,,-230,104,-434
17:17:22.670,,-217,72,-458
17:17:22.680,,-250,-195,-603
17:17:22.690,,-189,-314,-686
17:17:22.700,,-197,-387,-817
17:17:22.710,,-182,-396,-928
17:17:22.720,,-161,-366,-1037
17:17:22.730,,-124,-337,-1083
17:17:22.740,,-151,-319,-1101
17:17:22.750,,-208,-296,-1149
17:17:22.760,,-263,-329,-1160
17:17:22.770,,-301,-436,-1149
17:17:22.780,,-342,-546,-1173
17:17:22.790,,-376,-685,-1217
17:17:22.800,,-419,-815,-1303
17:17:22.810,,-491,-1041,-1383
17:17:22.820,,-493,-1085,-1461
17:17:22.830,,-487,-1089,-1511
17:17:22.840,,-462,-1029,-1558
17:17:22.850,,-464,-961,-1637
17:17:22.860,,-469,-934,-1658
17:17:22.870,,-403,-940,-1693
17:17:22.880,,-352,-883,-1664
17:17:22.890,,-348,-798,-1608
17:17:22.900,,-318,-691,-1534
17:17:22.910,,-292,-592,-1468
17:17:22.920,,-274,-496,-1355
17:17:22.930,,-293,-368,-1087
17:17:22.940,,-300,-318,-929
17:17:22.950,,-351,-253,-872
17:17:22.960,,-356,-201,-760
17:17:22.970,,-328,-202,-722
17:17:22.980,,-297,-244,-694
17:17:22.990,,-270,-262,-678
17:17:23.000,,-257,-237,-644
17:17:23.010,,-259,-191,-636
17:17:23.020,,-218,-150,-604
17:17:23.030,,-202,-96,-528
17:17:23.040,,-261,-17,-409
17:17:23.050,,-312,51,-260
17:17:23.060,,-346,32,-170
17:17:23.070,,-350,-23,-163
17:17:23.080,,-354,-64,-196
17:17:23.090,,-362,-69,-196
17:17:23.100,,-348,-48,-194
17:17:23.110,,-353,2,-206
17:17:23.120,,-361,91,-162
17:17:23.130,,-386,145,-34
17:17:23.140,,-439,125,152
17:17:23.150,,-507,30,316
17:17:23.160,,-549,-69,421
17:17:23.170,,-560,-149,453
17:17:23.180,,-545,-162,428
17:17:23.190,,-585,-12,186
17:17:23.200,,-582,40,54
17:17:23.210,,-557,75,-7
17:17:23.220,,-556,93,140
17:17:23.230,,-579,45,373
17:17:23.240,,-612,19,605
17:17:23.250,,-676,10,789
17:17:23.260,,-728,10,850
17:17:23.270,,-705,-11,757
17:17:23.280,,-703,96,483
17:17:23.290,,-653,206,265
17:17:23.300,,-645,317,103
17:17:23.310,,-656,404,281
17:17:23.320,,-832,509,1207
17:17:23.330,,-1043,393,1763
17:17:23.340,,-1277,213,1997
17:17:23.457,,-1433,33,1747
17:17:23.458,,-1433,33,1747
17:17:23.459,,-1399,60,1665
17:17:23.461,,-1399,60,1665
17:17:23.462,,-1399,60,1665
17:17:23.463,,-1399,60,1665
17:17:23.465,,-1399,60,1665
17:17:23.466,,-1399,60,1665
17:17:23.467,,-1399,60,1665
17:17:23.469,,-1341,88,1556
17:17:23.470,,-1341,88,1556
17:17:23.472,,-1341,88,1556
17:17:23.473,,-1341,88,1556
17:17:23.480,,-1293,134,1451
17:17:23.490,,-1228,218,1336
17:17:23.500,,-1145,254,1221
17:17:23.510,,-1035,303,1076
17:17:23.520,,-976,365,972
17:17:23.530,,-944,386,937
17:17:23.540,,-898,426,941
17:17:23.550,,-890,440,897
17:17:23.560,,-864,449,902
17:17:23.570,,-876,502,836
17:17:23.580,,-811,504,761
17:17:23.590,,-734,467,639
17:17:23.600,,-672,444,521
17:17:23.610,,-630,369,506
17:17:23.620,,-660,305,534
17:17:23.630,,-696,258,599
17:17:23.640,,-712,180,669
17:17:23.650,,-742,131,697
17:17:23.660,,-727,115,731
17:17:23.670,,-695,76,700
17:17:23.680,,-657,27,591
17:17:23.690,,-626,29,472
17:17:23.700,,-580,38,274
17:17:23.710,,-570,78,248
17:17:23.720,,-582,95,224
17:17:23.730,,-537,32,224
17:17:23.740,,-513,-15,196
17:17:23.750,,-498,-62,158
17:17:23.760,,-494,-92,85
17:17:23.770,,-453,-140,23
17:17:23.780,,-393,-199,-171
17:17:23.790,,-322,-196,-276
17:17:23.800,,-305,-132,-358
17:17:23.810,,-280,-91,-376
17:17:23.820,,-256,-67,-469
17:17:23.830,,-198,-28,-532
17:17:23.840,,-209,-17,-572
17:17:23.850,,-216,-21,-596
17:17:23.860,,-208,-74,-665
17:17:23.870,,-161,-122,-761
17:17:23.880,,-145,-153,-865
17:17:23.890,,-124,-201,-980
17:17:23.900,,-75,-256,-1088
17:17:23.910,,-16,-306,-1162
17:17:23.920,,15,-356,-1185
17:17:23.930,,-31,-412,-1236
17:17:23.940,,-39,-514,-1307
17:17:23.950,,-23,-659,-1377
17:17:23.960,,-38,-844,-1530
17:17:23.970,,-56,-866,-1557
17:17:23.980,,-83,-861,-1562
17:17:23.990,,-127,-874,-1563
17:17:24.000,,-190,-906,-1485
17:17:24.010,,-201,-968,-1542
17:17:24.020,,-261,-1021,-1477
17:17:24.030,,-278,-1046,-1451
17:17:24.040,,-236,-1096,-1446
17:17:24.050,,-220,-1072,-1456
17:17:24.060,,-238,-996,-1425
17:17:24.070,,-231,-909,-1370
17:17:24.080,,-214,-853,-1314
17:17:24.090,,-189,-705,-1134
17:17:24.100,,-163,-585,-1066
17:17:24.110,,-142,-462,-996
17:17:24.120,,-162,-361,-925
17:17:24.130,,-153,-335,-873
17:17:24.140,,-163,-350,-814
17:17:24.150,,-181,-356,-755
17:17:24.160,,-189,-353,-723
17:17:24.170,,-206,-375,-681
17:17:24.180,,-206,-346,-682
17:17:24.190,,-183,-315,-628
17:17:24.200,,-177,-300,-649
17:17:24.210,,-136,-229,-496
17:17:24.220,,-176,-61,-383
17:17:24.230,,-232,-91,-268
17:17:24.240,,-291,-132,-201
17:17:24.250,,-298,-163,-147
17:17:24.260,,-318,-169,-126
17:17:24.270,,-326,-122,-85
17:17:24.280,,-292,-52,9
17:17:24.290,,-293,-30,110
17:17:24.300,,-308,12,176
17:17:24.310,,-347,76,213
17:17:24.320,,-339,69,234
17:17:24.330,,-330,78,242
17:17:24.340,,-352,13,484
17:17:24.350,,-471,-3,618
17:17:24.360,,-497,-18,654
17:17:24.370,,-547,-16,657
17:17:24.380,,-604,32,591
17:17:24.390,,-642,133,512
17:17:24.400,,-673,209,473
17:17:24.410,,-695,207,497
17:17:24.420,,-723,126,627
17:17:24.430,,-724,32,728
17:17:24.440,,-761,13,826
17:17:24.450,,-840,25,941
17:17:24.460,,-909,63,1046
17:17:24.470,,-976,178,1088
17:17:24.480,,-973,231,1093
17:17:24.490,,-978,249,1094
17:17:24.500,,-1034,230,1172
17:17:24.510,,-1076,204,1271
17:17:24.520,,-1113,190,1434
17:17:24.530,,-1190,187,1634
17:17:24.540,,-1251,175,1746
17:17:24.550,,-1282,220,1817
17:17:24.560,,-1321,288,1811
17:17:24.570,,-1321,257,1801
17:17:24.580,,-1275,218,1811
17:17:24.590,,-1287,210,1832
17:17:24.600,,-1289,276,1801
17:17:24.610,,-1274,313,1741
17:17:24.620,,-1247,376,1662
17:17:24.630,,-1234,418,1608
17:17:24.640,,-1182,449,1504
17:17:24.650,,-1106,445,1423
17:17:24.660,,-1073,466,1327
17:17:24.670,,-1058,473,1275
17:17:24.680,,-1011,486,1197
17:17:24.690,,-980,477,1142
17:17:24.700,,-973,460,1138
17:17:24.710,,-944,442,1079
17:17:24.720,,-909,373,1038
17:17:24.730,,-858,283,953
17:17:24.740,,-833,253,860
17:17:24.750,,-781,206,806
17:17:24.760,,-754,173,779
17:17:24.770,,-761,159,774
17:17:24.780,,-740,196,707
17:17:24.790,,-716,216,592
17:17:24.800,,-664,219,485
17:17:24.921,,-400,-90,-287
17:17:24.923,,-400,-90,-287
17:17:24.924,,-400,-90,-318
17:17:24.925,,-379,-72,-318
17:17:24.927,,-379,-72,-318
17:17:24.928,,-379,-72,-318
17:17:24.930,,-379,-72,-318
17:17:24.931,,-379,-72,-318
17:17:24.932,,-379,-72,-318
17:17:24.934,,-379,-55,-354
17:17:24.935,,-385,-55,-354
17:17:24.936,,-385,-55,-354
17:17:24.938,,-385,-55,-354
17:17:24.940,,-385,-55,-354
17:17:24.950,,-376,-59,-362
17:17:24.960,,-338,-52,-382
17:17:24.970,,-313,-44,-358
17:17:24.980,,-301,-1,-379
17:17:24.990,,-237,62,-407
17:17:25.000,,-207,-8,-472
17:17:25.010,,-174,-87,-540
17:17:25.020,,-130,-108,-573
17:17:25.030,,-135,-96,-612
17:17:25.040,,-142,-117,-647
17:17:25.050,,-120,-144,-672
17:17:25.060,,-109,-158,-690
17:17:25.070,,-117,-141,-691
17:17:25.080,,-101,-163,-679
17:17:25.090,,-89,-173,-701
17:17:25.100,,-116,-190,-716
17:17:25.110,,-167,-352,-813
17:17:25.120,,-205,-451,-876
17:17:25.130,,-201,-605,-850
17:17:25.140,,-316,-756,-1154
17:17:25.150,,-295,-889,-1042
17:17:25.160,,-309,-1051,-1342
17:17:25.170,,-296,-1162,-1472
17:17:25.180,,-274,-1241,-1589
17:17:25.190,,-299,-1372,-1686
17:17:25.200,,-309,-1442,-1773
17:17:25.210,,-293,-1443,-1849
17:17:25.220,,-266,-1405,-1885
17:17:25.230,,-242,-1326,-1944
17:17:25.240,,-214,-1123,-1892
17:17:25.250,,-206,-997,-1769
17:17:25.260,,-213,-868,-1639
17:17:25.270,,-246,-751,-1504
17:17:25.280,,-269,-647,-1393
17:17:25.290,,-279,-546,-1292
17:17:25.300,,-305,-504,-1201
17:17:25.310,,-329,-466,-1081
17:17:25.320,,-322,-471,-1018
17:17:25.330,,-291,-462,-972
17:17:25.340,,-295,-437,-945
17:17:25.350,,-262,-397,-940
17:17:25.360,,-221,-345,-896
17:17:25.370,,-203,-309,-817
17:17:25.380,,-167,-277,-717
17:17:25.390,,-136,-237,-633
17:17:25.400,,-124,-252,-490
17:17:25.410,,-132,-198,-386
17:17:25.420,,-168,-167,-294
17:17:25.430,,-178,-212,-220
17:17:25.440,,-214,-215,-190
17:17:25.450,,-223,-167,-173
17:17:25.460,,-198,-102,-176
17:17:25.470,,-164,-58,-180
17:17:25.480,,-157,-4,-147
17:17:25.490,,-170,29,-54
17:17:25.500,,-201,-83,107
17:17:25.510,,-212,-94,156
17:17:25.520,,-231,-74,164
17:17:25.530,,-268,-42,169
17:17:25.540,,-281,23,173
17:17:25.550,,-294,63,191
17:17:25.560,,-321,79,249
17:17:25.570,,-335,75,366
17:17:25.580,,-355,93,483
17:17:25.590,,-398,156,556
17:17:25.600,,-451,215,615
17:17:25.610,,-481,252,613
17:17:25.620,,-503,271,598
17:17:25.630,,-585,281,635
17:17:25.640,,-633,266,732
17:17:25.650,,-668,208,859
17:17:25.660,,-690,150,978
17:17:25.670,,-754,194,1071
17:17:25.680,,-808,233,1250
17:17:25.690,,-870,274,1300
17:17:25.700,,-930,314,1324
17:17:25.710,,-967,375,1296
17:17:25.720,,-1009,393,1306
17:17:25.730,,-1053,398,1396
17:17:25.740,,-1146,353,1505
17:17:25.750,,-1183,304,1716
17:17:25.760,,-1281,321,1834
17:17:25.770,,-1301,369,1897
17:17:25.780,,-1333,375,1924
17:17:25.790,,-1312,385,1871
17:17:25.800,,-1282,413,1822
17:17:25.810,,-1256,464,1756
17:17:25.820,,-1219,496,1695
17:17:25.830,,-1215,542,1679
17:17:25.840,,-1157,598,1612
17:17:25.850,,-1147,652,1537
17:17:25.860,,-1127,686,1486
17:17:25.870,,-1104,712,1479
17:17:25.880,,-1039,669,1426
17:17:25.890,,-982,634,1381
17:17:25.900,,-917,588,1269
17:17:25.910,,-886,581,1175
17:17:25.920,,-846,552,1087
17:17:25.930,,-813,518,998
17:17:25.940,,-810,490,991
17:17:25.950,,-805,438,1008
17:17:25.960,,-790,396,991
17:17:25.970,,-776,382,967
17:17:25.980,,-739,374,934
17:17:25.990,,-709,365,875
17:17:26.000,,-668,335,804
17:17:26.010,,-586,190,628
17:17:26.020,,-540,156,541
17:17:26.030,,-502,129,456
17:17:26.040,,-479,123,352
17:17:26.050,,-444,124,286
17:17:26.060,,-452,133,230
17:17:26.070,,-424,105,225
17:17:26.080,,-406,108,182
17:17:26.090,,-384,92,140
17:17:26.100,,-360,12,66
17:17:26.110,,-312,-48,-36
17:17:26.120,,-266,-76,-135
17:17:26.130,,-245,-67,-225
17:17:26.140,,-177,-8,-307
17:17:26.150,,-228,2,-428
17:17:26.160,,-208,-20,-388
17:17:26.170,,-210,-53,-427
17:17:26.180,,-186,-31,-448
17:17:26.190,,-182,-28,-456
17:17:26.200,,-202,-53,-478
17:17:26.210,,-197,-68,-485
17:17:26.220,,-233,-111,-490
17:17:26.230,,-210,-170,-519
17:17:26.240,,-159,-200,-586
17:17:26.250,,-168,-215,-655
17:17:26.365,,-182,-919,-1369
17:17:26.367,,-182,-919,-1369
17:17:26.368,,-182,-919,-1369
17:17:26.369,,-182,-919,-1369
17:17:26.371,,-182,-919,-1369
17:17:26.372,,-212,-921,-1531
17:17:26.374,,-212,-921,-1531
17:17:26.375,,-212,-921,-1531
17:17:26.376,,-212,-921,-1531
17:17:26.378,,-212,-921,-1531
17:17:26.379,,-212,-921,-1531
17:17:26.380,,-212,-921,-1601
17:17:26.382,,-202,-996,-1601
17:17:26.390,,-202,-1041,-1633
17:17:26.400,,-180,-1116,-1665
17:17:26.410,,-195,-1173,-1669
17:17:26.420,,-201,-1119,-1758
17:17:26.430,,-188,-1119,-1812
17:17:26.440,,-142,-1102,-1882
17:17:26.450,,-114,-1094,-1927
17:17:26.460,,-104,-1041,-1924
17:17:26.470,,-98,-960,-1842
17:17:26.480,,-109,-864,-1689
17:17:26.490,,-124,-739,-1556
17:17:26.500,,-148,-640,-1450
17:17:26.510,,-154,-578,-1349
17:17:26.520,,-164,-494,-1239
17:17:26.530,,-185,-462,-1170
17:17:26.540,,-209,-419,-1077
17:17:26.550,,-217,-396,-990
17:17:26.560,,-193,-423,-878
17:17:26.570,,-202,-412,-831
17:17:26.580,,-193,-412,-808
17:17:26.590,,-181,-435,-799
17:17:26.600,,-187,-476,-777
17:17:26.610,,-187,-459,-746
17:17:26.620,,-179,-384,-671
17:17:26.630,,-132,-321,-581
17:17:26.640,,-128,-265,-467
17:17:26.650,,-166,-211,-304
17:17:26.660,,-185,-187,-290
17:17:26.670,,-197,-180,-261
17:17:26.680,,-204,-142,-240
17:17:26.690,,-223,-84,-192
17:17:26.700,,-192,-26,-141
17:17:26.710,,-179,51,-31
17:17:26.720,,-185,114,139
17:17:26.730,,-181,179,250
17:17:26.740,,-230,215,279
17:17:26.750,,-305,211,323
17:17:26.760,,-342,166,303
17:17:26.770,,-352,131,237
17:17:26.780,,-366,109,175
17:17:26.790,,-436,142,191
17:17:26.800,,-451,198,286
17:17:26.810,,-450,283,393
17:17:26.820,,-449,353,526
17:17:26.830,,-496,421,631
17:17:26.840,,-479,421,648
17:17:26.850,,-443,356,537
17:17:26.860,,-436,308,443
17:17:26.870,,-450,279,326
17:17:26.880,,-413,258,328
17:17:26.890,,-420,257,422
17:17:26.900,,-480,292,762
17:17:26.910,,-514,377,855
17:17:26.920,,-553,422,874
17:17:26.930,,-552,450,845
17:17:26.940,,-556,516,819
17:17:26.950,,-600,610,929
17:17:26.960,,-612,600,1124
17:17:26.970,,-605,558,1332
17:17:26.980,,-575,437,1577
17:17:26.990,,-606,281,1931
17:17:27.000,,-836,345,1998
17:17:27.010,,-1020,522,1998
17:17:27.020,,-1088,582,1998
17:17:27.030,,-1080,574,1998
17:17:27.040,,-1106,589,1998
17:17:27.050,,-1068,561,1998
17:17:27.060,,-1010,545,1997
17:17:27.070,,-977,582,1894
17:17:27.080,,-915,655,1728
17:17:27.090,,-874,749,1655
17:17:27.100,,-879,778,1618
17:17:27.110,,-869,801,1583
17:17:27.120,,-827,814,1528
17:17:27.130,,-793,821,1478
17:17:27.140,,-777,801,1405
17:17:27.150,,-732,776,1331
17:17:27.160,,-700,806,1155
17:17:27.170,,-647,864,1089
17:17:27.180,,-640,899,1064
17:17:27.190,,-618,907,1080
17:17:27.200,,-623,868,1152
17:17:27.210,,-615,792,1186
17:17:27.220,,-593,725,1157
17:17:27.230,,-574,656,1081
17:17:27.240,,-526,605,994
17:17:27.250,,-483,595,915
17:17:27.260,,-469,585,860
17:17:27.270,,-445,552,814
17:17:27.280,,-414,545,780
17:17:27.290,,-381,488,676
17:17:27.300,,-354,459,590
17:17:27.310,,-328,406,505
17:17:27.320,,-282,315,452
17:17:27.330,,-273,272,404
17:17:27.340,,-260,266,369
17:17:27.350,,-253,260,312
17:17:27.360,,-251,241,258
17:17:27.370,,-235,212,227
17:17:27.380,,-212,169,185
17:17:27.390,,-229,200,132
17:17:27.400,,-222,231,7
17:17:27.410,,-197,109,-90
17:17:27.420,,-84,-125,-252
17:17:27.430,,-38,-112,-382
17:17:27.440,,-56,-51,-466
17:17:27.450,,-101,-41,-525
17:17:27.460,,-116,-35,-545
17:17:27.470,,-118,-8,-591
17:17:27.480,,-150,50,-688
17:17:27.490,,-174,80,-749
17:17:27.500,,-139,-20,-758
17:17:27.510,,-139,-130,-806
17:17:27.520,,-124,-192,-816
17:17:27.530,,-163,-212,-837
17:17:27.540,,-210,-231,-797
17:17:27.550,,-369,-343,-716
17:17:27.560,,-429,-427,-679
17:17:27.570,,-506,-541,-652
17:17:27.580,,-559,-600,-683
17:17:27.590,,-558,-641,-749
17:17:27.600,,-604,-713,-866
17:17:27.610,,-713,-873,-977
17:17:27.620,,-739,-1036,-1053
17:17:27.630,,-784,-1136,-1142
17:17:27.640,,-881,-1266,-1222
17:17:27.650,,-890,-1416,-1196
17:17:27.660,,-919,-1463,-1366
17:17:27.670,,-946,-1479,-1485
17:17:27.680,,-839,-1448,-1515
17:17:27.690,,-769,-1376,-1548
17:17:27.810,,-341,-384,-494
17:17:27.811,,-341,-384,-494
17:17:27.813,,-341,-384,-494
17:17:27.814,,-341,-384,-494
17:17:27.815,,-341,-384,-494
17:17:27.817,,-341,-384,-494
17:17:27.818,,-341,-384,-471
17:17:27.819,,-295,-310,-471
17:17:27.821,,-295,-310,-471
17:17:27.822,,-295,-310,-471
17:17:27.824,,-295,-310,-471
17:17:27.825,,-295,-310,-471
17:17:27.826,,-295,-310,-471
17:17:27.830,,-274,-242,-450
17:17:27.840,,-241,-214,-417
17:17:27.850,,-234,-256,-355
17:17:27.860,,-250,-273,-308
17:17:27.870,,-283,-212,-215
17:17:27.880,,-223,-206,-175
17:17:27.890,,-219,-185,-94
17:17:27.900,,-227,-128,0
17:17:27.910,,-233,-27,26
17:17:27.920,,-260,44,51
17:17:27.930,,-227,-26,-33
17:17:27.940,,-239,-86,-70
17:17:27.950,,-279,-120,-100
17:17:27.960,,-298,-129,-101
17:17:27.970,,-333,-136,-57
17:17:27.980,,-323,-138,2
17:17:27.990,,-297,-62,87
17:17:28.000,,-325,76,181
17:17:28.010,,-358,161,223
17:17:28.020,,-335,200,219
17:17:28.030,,-344,205,220
17:17:28.040,,-359,202,245
17:17:28.050,,-365,196,309
17:17:28.060,,-424,179,424
17:17:28.070,,-453,187,479
17:17:28.080,,-484,264,534
17:17:28.090,,-520,358,613
17:17:28.100,,-526,385,697
17:17:28.110,,-525,381,740
17:17:28.120,,-536,389,787
17:17:28.130,,-549,413,835
17:17:28.140,,-587,426,865
17:17:28.150,,-630,465,910
17:17:28.160,,-658,541,967
17:17:28.170,,-694,595,965
17:17:28.180,,-711,649,999
17:17:28.190,,-786,681,1168
17:17:28.200,,-840,662,1323
17:17:28.210,,-956,694,1391
17:17:28.220,,-1027,687,1542
17:17:28.230,,-1069,693,1633
17:17:28.240,,-1132,733,1688
17:17:28.250,,-1171,764,1798
17:17:28.260,,-1224,769,1854
17:17:28.270,,-1264,754,1919
17:17:28.280,,-1261,751,1952
17:17:28.290,,-1311,712,1998
17:17:28.300,,-1283,725,1998
17:17:28.310,,-1247,737,1889
17:17:28.320,,-1160,844,1787
17:17:28.330,,-1094,901,1666
17:17:28.340,,-1038,926,1546
17:17:28.350,,-975,909,1475
