Sensors' Acquisition [Hz]: Acc@104.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ
17:18:26.391,,752,453,219
17:18:26.401,,804,407,239
17:18:26.411,,837,393,253
17:18:26.421,,868,384,257
17:18:26.431,,886,376,261
17:18:26.441,,901,375,260
17:18:26.451,,904,380,251
17:18:26.461,,891,384,233
17:18:26.471,,882,383,222
17:18:26.481,,866,377,210
17:18:26.491,,846,375,200
17:18:26.501,,818,373,186
17:18:26.511,,784,371,177
17:18:26.521,,757,379,168
17:18:26.531,,721,395,161
17:18:26.541,,698,402,170
17:18:26.551,,688,415,151
17:18:26.561,,688,419,143
17:18:26.571,,695,418,144
17:18:26.581,,719,416,154
17:18:26.591,,729,426,149
17:18:26.601,,741,464,158
17:18:26.611,,749,489,145
17:18:26.621,,767,522,159
17:18:26.631,,772,541,169
17:18:26.641,,762,548,194
17:18:26.651,,746,585,246
17:18:26.661,,751,586,213
17:18:26.671,,724,598,244
17:18:26.681,,738,625,255
17:18:26.691,,735,613,272
17:18:26.701,,727,626,294
17:18:26.711,,730,628,284
17:18:26.721,,739,619,277
17:18:26.731,,747,611,274
17:18:26.741,,739,602,274
17:18:26.751,,751,597,279
17:18:26.761,,769,609,276
17:18:26.771,,768,621,278
17:18:26.781,,780,637,265
17:18:26.791,,769,642,254
17:18:26.801,,767,645,249
17:18:26.811,,779,642,255
17:18:26.821,,789,635,262
17:18:26.831,,804,639,272
17:18:26.841,,820,655,278
17:18:26.851,,833,664,279
17:18:26.861,,831,670,269
17:18:26.871,,816,677,260
17:18:26.881,,792,680,250
17:18:26.891,,765,680,246
17:18:26.901,,745,677,244
17:18:26.911,,751,672,252
17:18:26.921,,766,671,256
17:18:26.931,,788,669,258
17:18:26.941,,797,675,246
17:18:26.951,,790,689,228
17:18:26.961,,778,706,196
17:18:26.971,,749,715,164
17:18:26.981,,716,717,150
17:18:26.991,,687,725,137
17:18:27.001,,679,724,138
17:18:27.011,,689,706,152
17:18:27.021,,722,697,162
17:18:27.141,,642,705,266
17:18:27.142,,642,705,266
17:18:27.143,,624,696,256
17:18:27.145,,624,696,256
17:18:27.146,,624,696,256
17:18:27.147,,624,696,256
17:18:27.149,,624,696,256
17:18:27.150,,624,696,256
17:18:27.151,,624,696,256
17:18:27.153,,619,701,251
17:18:27.154,,619,701,251
17:18:27.156,,619,701,251
17:18:27.157,,619,701,251
17:18:27.161,,619,701,255
17:18:27.171,,631,668,260
17:18:27.181,,649,655,255
17:18:27.191,,657,652,259
17:18:27.201,,660,644,266
17:18:27.211,,672,634,271
17:18:27.221,,680,632,269
17:18:27.231,,684,633,263
17:18:27.241,,692,640,257
17:18:27.251,,702,640,248
17:18:27.261,,712,647,239
17:18:27.271,,722,654,222
17:18:27.281,,722,662,223
17:18:27.291,,733,695,192
17:18:27.301,,716,696,176
17:18:27.311,,708,694,186
17:18:27.321,,681,709,181
17:18:27.331,,687,730,189
17:18:27.341,,688,703,186
17:18:27.351,,672,713,169
17:18:27.361,,643,669,219
17:18:27.371,,707,696,228
17:18:27.381,,748,685,250
17:18:27.391,,767,668,289
17:18:27.401,,811,678,286
17:18:27.411,,861,687,289
17:18:27.421,,874,682,230
17:18:27.431,,888,702,221
17:18:27.441,,876,711,212
17:18:27.451,,848,710,201
17:18:27.461,,804,703,203
17:18:27.471,,777,693,211
17:18:27.481,,757,675,223
17:18:27.491,,730,647,232
17:18:27.501,,719,643,244
17:18:27.511,,723,659,260
17:18:27.521,,741,676,274
17:18:27.531,,770,683,300
17:18:27.541,,813,745,260
17:18:27.551,,876,768,285
17:18:27.561,,899,772,286
17:18:27.571,,911,777,273
17:18:27.581,,890,772,250
17:18:27.591,,859,752,231
17:18:27.601,,835,722,219
17:18:27.611,,808,690,217
17:18:27.621,,799,659,230
17:18:27.631,,795,633,246
17:18:27.641,,798,609,270
17:18:27.651,,815,587,296
17:18:27.661,,848,562,315
17:18:27.671,,869,544,326
17:18:27.681,,874,523,322
17:18:27.691,,869,509,311
17:18:27.701,,853,498,291
17:18:27.711,,829,483,269
17:18:27.721,,806,473,251
17:18:27.731,,778,457,238
17:18:27.741,,755,455,230
17:18:27.751,,732,449,220
17:18:27.761,,718,439,234
17:18:27.771,,701,435,225
17:18:27.781,,665,422,210
17:18:27.791,,676,477,218
17:18:27.801,,646,464,226
17:18:27.811,,649,459,222
17:18:27.821,,657,454,219
17:18:27.831,,648,428,207
17:18:27.841,,657,440,216
17:18:27.851,,661,453,232
17:18:27.861,,666,458,217
17:18:27.871,,669,478,227
17:18:27.881,,661,511,235
17:18:27.891,,656,542,220
17:18:27.901,,658,581,231
17:18:27.911,,659,604,248
17:18:27.921,,668,612,249
17:18:27.931,,665,615,244
17:18:27.941,,682,604,248
17:18:27.951,,671,598,258
17:18:27.961,,670,596,260
17:18:27.971,,672,612,270
17:18:27.981,,654,622,275
17:18:27.991,,650,634,282
17:18:28.001,,647,630,289
17:18:28.011,,657,630,286
17:18:28.021,,660,621,298
17:18:28.031,,681,616,317
17:18:28.041,,711,612,336
17:18:28.051,,752,608,344
17:18:28.061,,803,626,323
17:18:28.071,,826,645,285
17:18:28.081,,806,654,241
17:18:28.091,,782,663,207
17:18:28.101,,748,676,181
17:18:28.111,,739,681,190
17:18:28.121,,765,681,215
17:18:28.131,,791,675,247
17:18:28.141,,805,662,263
17:18:28.151,,820,649,284
17:18:28.161,,815,637,283
17:18:28.171,,796,628,293
17:18:28.181,,765,635,272
17:18:28.191,,672,671,256
17:18:28.201,,642,678,250
17:18:28.211,,634,680,250
17:18:28.221,,643,681,246
17:18:28.231,,675,672,245
17:18:28.241,,723,663,251
17:18:28.251,,774,655,257
17:18:28.261,,817,654,259
17:18:28.271,,848,660,261
17:18:28.281,,866,674,255
17:18:28.291,,874,685,265
17:18:28.301,,867,703,269
17:18:28.311,,835,723,268
17:18:28.321,,756,735,280
17:18:28.331,,718,738,284
17:18:28.341,,683,739,296
17:18:28.351,,651,727,310
17:18:28.361,,635,710,321
17:18:28.371,,621,699,332
17:18:28.381,,611,695,336
17:18:28.391,,609,695,339
17:18:28.401,,614,694,346
17:18:28.411,,617,695,348
17:18:28.421,,627,685,349
17:18:28.431,,653,664,356
17:18:28.441,,679,653,358
17:18:28.451,,691,665,345
17:18:28.461,,700,667,337
17:18:28.471,,716,664,329
17:18:28.481,,726,667,318
17:18:28.491,,734,681,303
17:18:28.501,,726,691,287
17:18:28.511,,728,679,278
17:18:28.521,,732,671,266
17:18:28.531,,723,670,268
17:18:28.541,,727,660,262
17:18:28.551,,722,646,253
17:18:28.561,,703,652,281
17:18:28.571,,694,685,283
17:18:28.581,,670,708,287
17:18:28.591,,666,700,283
17:18:28.601,,681,717,298
17:18:28.727,,878,652,203
17:18:28.728,,878,652,203
17:18:28.729,,886,623,190
17:18:28.731,,886,623,190
17:18:28.732,,886,623,190
17:18:28.734,,886,623,190
17:18:28.735,,886,623,190
17:18:28.736,,886,623,190
17:18:28.738,,886,623,162
17:18:28.739,,875,583,162
17:18:28.740,,875,583,162
17:18:28.742,,875,583,162
17:18:28.743,,875,583,162
17:18:28.744,,875,583,162
17:18:28.751,,882,562,160
17:18:28.761,,884,550,172
17:18:28.771,,887,545,190
17:18:28.781,,893,550,210
17:18:28.791,,887,575,228
17:18:28.801,,867,608,241
17:18:28.811,,849,640,242
17:18:28.821,,821,659,237
17:18:28.831,,763,651,213
17:18:28.841,,749,637,202
17:18:28.851,,748,623,196
17:18:28.861,,755,613,196
17:18:28.871,,774,602,212
17:18:28.881,,796,589,230
17:18:28.891,,821,579,252
17:18:28.901,,840,574,277
17:18:28.911,,846,569,300
17:18:28.921,,846,560,320
17:18:28.931,,844,555,328
17:18:28.941,,841,555,335
17:18:28.951,,811,538,303
17:18:28.961,,754,549,285
17:18:28.971,,736,527,268
17:18:28.981,,718,503,261
17:18:28.991,,693,475,249
17:18:29.001,,681,454,234
17:18:29.011,,677,434,224
17:18:29.021,,677,412,217
17:18:29.031,,684,395,212
17:18:29.041,,686,385,204
17:18:29.051,,698,384,202
17:18:29.061,,693,380,195
17:18:29.071,,693,375,190
17:18:29.081,,698,371,194
17:18:29.091,,702,375,200
17:18:29.101,,704,397,208
17:18:29.111,,707,425,222
17:18:29.121,,703,446,248
17:18:29.131,,704,463,268
17:18:29.141,,698,482,280
17:18:29.151,,696,486,284
17:18:29.161,,712,518,299
17:18:29.171,,701,516,298
17:18:29.181,,701,548,296
17:18:29.191,,704,566,287
17:18:29.201,,709,574,274
17:18:29.211,,704,590,294
17:18:29.221,,728,683,329
17:18:29.231,,737,713,383
17:18:29.241,,737,726,439
17:18:29.251,,734,695,496
17:18:29.261,,746,643,513
17:18:29.271,,763,605,497
17:18:29.281,,820,576,438
17:18:29.291,,884,563,350
17:18:29.301,,930,564,262
17:18:29.311,,956,587,181
17:18:29.321,,939,625,126
17:18:29.331,,896,649,93
17:18:29.341,,843,645,111
17:18:29.351,,812,614,148
17:18:29.361,,808,581,171
17:18:29.371,,793,573,188
17:18:29.381,,779,593,188
17:18:29.391,,756,629,195
17:18:29.401,,719,661,199
17:18:29.411,,706,674,211
17:18:29.421,,706,678,234
17:18:29.431,,710,680,260
17:18:29.441,,722,677,290
17:18:29.451,,742,674,319
17:18:29.461,,769,674,337
17:18:29.471,,793,675,350
17:18:29.481,,802,686,346
17:18:29.491,,795,692,336
17:18:29.501,,781,693,326
17:18:29.511,,771,695,325
17:18:29.521,,749,696,312
17:18:29.531,,727,691,308
17:18:29.541,,708,685,303
17:18:29.551,,700,681,313
17:18:29.561,,690,679,269
17:18:29.571,,691,679,276
17:18:29.581,,687,674,262
17:18:29.591,,678,677,252
17:18:29.601,,677,691,227
17:18:29.611,,681,700,213
17:18:29.621,,680,704,199
17:18:29.631,,682,699,185
17:18:29.641,,690,690,172
17:18:29.651,,705,683,158
17:18:29.661,,720,681,143
17:18:29.671,,739,677,134
17:18:29.681,,755,668,119
17:18:29.691,,756,666,108
17:18:29.701,,759,655,99
17:18:29.711,,764,646,91
17:18:29.721,,757,646,89
17:18:29.731,,742,660,104
17:18:29.741,,721,679,143
17:18:29.751,,707,679,151
17:18:29.761,,668,663,189
17:18:29.771,,646,658,211
17:18:29.781,,642,652,224
17:18:29.791,,639,652,247
17:18:29.801,,644,647,220
17:18:29.811,,677,669,250
17:18:29.821,,695,678,248
17:18:29.831,,729,689,270
17:18:29.841,,763,702,272
17:18:29.851,,815,714,314
17:18:29.861,,871,718,298
17:18:29.871,,901,728,312
17:18:29.881,,929,737,325
17:18:29.891,,941,732,338
17:18:29.901,,947,732,335
17:18:29.911,,927,716,331
17:18:29.921,,918,712,311
17:18:29.931,,892,693,305
17:18:29.941,,870,682,285
17:18:29.951,,832,667,264
17:18:29.961,,806,659,227
17:18:29.971,,773,640,197
17:18:29.981,,742,635,190
17:18:29.991,,716,615,192
17:18:30.001,,708,595,204
17:18:30.011,,719,587,235
17:18:30.021,,744,581,258
17:18:30.031,,782,569,278
17:18:30.041,,830,552,290
17:18:30.051,,875,542,284
17:18:30.061,,921,553,269
17:18:30.071,,953,577,256
17:18:30.081,,962,599,241
17:18:30.091,,945,624,232
17:18:30.101,,908,633,225
17:18:30.111,,873,610,234
17:18:30.121,,813,594,217
17:18:30.131,,782,580,215
17:18:30.141,,773,571,206
17:18:30.151,,762,549,191
17:18:30.161,,750,533,181
17:18:30.171,,738,521,176
17:18:30.289,,718,471,239
17:18:30.291,,718,471,239
17:18:30.292,,718,471,239
17:18:30.293,,718,471,239
17:18:30.295,,718,471,239
17:18:30.296,,719,491,247
17:18:30.297,,719,491,247
17:18:30.299,,719,491,247
17:18:30.300,,719,491,247
17:18:30.302,,719,491,247
17:18:30.303,,719,491,247
17:18:30.304,,719,491,247
17:18:30.306,,720,495,275
17:18:30.311,,720,495,275
17:18:30.321,,709,502,279
17:18:30.331,,701,515,297
17:18:30.341,,690,525,299
17:18:30.351,,686,534,296
17:18:30.361,,681,539,293
17:18:30.371,,679,544,280
17:18:30.381,,678,546,275
17:18:30.391,,673,548,269
17:18:30.401,,683,560,270
17:18:30.411,,683,573,277
17:18:30.421,,709,578,289
17:18:30.431,,733,590,289
17:18:30.441,,752,600,291
17:18:30.451,,773,614,292
17:18:30.461,,788,625,284
17:18:30.471,,807,638,283
17:18:30.481,,821,657,263
17:18:30.491,,826,672,252
17:18:30.501,,818,691,236
17:18:30.511,,802,698,230
17:18:30.521,,800,700,239
17:18:30.531,,803,698,237
17:18:30.541,,796,693,238
17:18:30.551,,779,692,237
17:18:30.561,,746,691,233
17:18:30.571,,707,689,229
17:18:30.581,,676,684,231
17:18:30.591,,645,667,238
17:18:30.601,,638,644,246
17:18:30.611,,653,624,260
17:18:30.621,,683,610,265
17:18:30.631,,751,607,263
17:18:30.641,,781,619,259
17:18:30.651,,801,627,258
17:18:30.661,,810,630,267
17:18:30.671,,808,635,279
17:18:30.681,,798,636,299
17:18:30.691,,780,633,316
17:18:30.701,,759,633,327
17:18:30.711,,735,641,332
17:18:30.720,,713,645,334
17:18:30.731,,700,651,336
17:18:30.741,,699,668,338
17:18:30.750,,674,682,323
17:18:30.761,,676,683,316
17:18:30.771,,677,685,307
17:18:30.780,,682,687,292
17:18:30.791,,683,688,285
17:18:30.801,,682,689,282
17:18:30.810,,685,688,280
17:18:30.821,,693,685,279
17:18:30.831,,698,684,274
17:18:30.840,,698,688,268
17:18:30.851,,704,699,260
17:18:30.860,,713,708,254
17:18:30.870,,709,704,245
17:18:30.881,,716,714,232
17:18:30.890,,724,721,231
17:18:30.900,,712,714,218
17:18:30.911,,717,716,218
17:18:30.920,,722,713,224
17:18:30.930,,724,713,229
17:18:30.941,,711,717,225
17:18:30.950,,698,708,229
17:18:30.960,,690,712,232
17:18:30.971,,675,718,231
17:18:30.980,,667,723,238
17:18:30.990,,658,736,244
17:18:31.000,,644,738,226
17:18:31.010,,643,755,228
17:18:31.020,,645,755,231
17:18:31.030,,660,759,233
17:18:31.040,,677,753,233
17:18:31.050,,699,744,239
17:18:31.060,,729,724,223
17:18:31.070,,754,688,221
17:18:31.080,,824,703,228
17:18:31.090,,877,687,259
17:18:31.100,,895,691,233
17:18:31.110,,939,721,226
17:18:31.120,,944,729,228
17:18:31.130,,944,715,238
17:18:31.140,,885,640,253
17:18:31.150,,865,604,244
17:18:31.160,,851,580,246
17:18:31.170,,829,561,241
17:18:31.180,,824,559,255
17:18:31.190,,830,566,277
17:18:31.200,,833,557,293
17:18:31.210,,835,560,282
17:18:31.220,,839,567,274
17:18:31.230,,846,569,273
17:18:31.240,,835,569,263
17:18:31.250,,821,571,260
17:18:31.260,,805,579,256
17:18:31.270,,808,579,257
17:18:31.280,,820,568,267
17:18:31.290,,835,562,270
17:18:31.300,,855,555,271
17:18:31.310,,877,548,270
17:18:31.320,,900,541,267
17:18:31.330,,920,536,253
17:18:31.340,,924,528,243
17:18:31.350,,911,518,239
17:18:31.360,,901,504,230
17:18:31.370,,882,488,223
17:18:31.380,,846,470,217
17:18:31.390,,808,459,217
17:18:31.400,,753,431,222
17:18:31.410,,736,421,221
17:18:31.420,,712,411,214
17:18:31.430,,701,405,211
17:18:31.440,,698,405,207
17:18:31.450,,696,391,214
17:18:31.460,,695,380,224
17:18:31.470,,701,376,232
17:18:31.480,,703,372,236
17:18:31.490,,697,369,237
17:18:31.500,,717,394,242
17:18:31.510,,700,411,244
17:18:31.520,,702,466,254
17:18:31.530,,699,493,261
17:18:31.540,,700,518,260
17:18:31.550,,707,540,263
17:18:31.560,,709,551,261
