Sensors' Acquisition [Hz]: Acc@104.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ
17:18:46.812,,-649,698,266
17:18:46.822,,-653,702,260
17:18:46.832,,-654,703,260
17:18:46.842,,-653,704,263
17:18:46.963,,-639,707,282
17:18:46.964,,-639,707,282
17:18:46.966,,-639,707,282
17:18:46.967,,-639,707,282
17:18:46.968,,-639,707,282
17:18:46.970,,-639,707,282
17:18:46.971,,-641,710,281
17:18:46.972,,-641,710,281
17:18:46.974,,-641,710,281
17:18:46.975,,-641,710,281
17:18:46.976,,-641,710,281
17:18:46.978,,-641,710,281
17:18:46.979,,-641,711,282
17:18:46.982,,-642,711,282
17:18:46.992,,-640,715,280
17:18:47.002,,-639,719,280
17:18:47.012,,-636,716,277
17:18:47.022,,-635,711,285
17:18:47.032,,-627,706,285
17:18:47.042,,-621,706,286
17:18:47.052,,-625,709,289
17:18:47.062,,-630,712,295
17:18:47.072,,-634,707,304
17:18:47.082,,-631,705,302
17:18:47.092,,-627,705,297
17:18:47.102,,-627,704,295
17:18:47.112,,-625,708,297
17:18:47.122,,-633,718,292
17:18:47.132,,-634,723,291
17:18:47.142,,-634,723,298
17:18:47.152,,-632,722,302
17:18:47.162,,-628,716,304
17:18:47.172,,-622,706,298
17:18:47.182,,-615,703,296
17:18:47.192,,-612,695,286
17:18:47.202,,-606,696,267
17:18:47.212,,-605,701,264
17:18:47.222,,-603,707,265
17:18:47.232,,-603,715,275
17:18:47.242,,-605,721,290
17:18:47.252,,-607,724,308
17:18:47.262,,-611,725,314
17:18:47.272,,-613,727,308
17:18:47.282,,-610,726,298
17:18:47.292,,-607,725,292
17:18:47.302,,-605,723,295
17:18:47.312,,-607,723,300
17:18:47.322,,-607,721,306
17:18:47.332,,-610,719,309
17:18:47.342,,-614,719,305
17:18:47.352,,-612,719,304
17:18:47.362,,-612,718,300
17:18:47.372,,-611,717,303
17:18:47.382,,-615,719,307
17:18:47.392,,-614,722,312
17:18:47.402,,-614,726,313
17:18:47.412,,-618,731,317
17:18:47.422,,-616,733,318
17:18:47.432,,-616,731,313
17:18:47.442,,-609,728,313
17:18:47.452,,-612,724,309
17:18:47.462,,-614,720,310
17:18:47.472,,-615,720,305
17:18:47.482,,-612,716,298
17:18:47.492,,-606,708,294
17:18:47.502,,-599,701,294
17:18:47.512,,-594,697,297
17:18:47.522,,-595,697,300
17:18:47.532,,-591,695,300
17:18:47.542,,-586,695,299
17:18:47.552,,-584,694,295
17:18:47.562,,-579,693,290
17:18:47.572,,-574,693,286
17:18:47.582,,-580,696,291
17:18:47.592,,-594,694,282
17:18:47.602,,-610,698,284
17:18:47.612,,-625,706,291
17:18:47.622,,-628,713,290
17:18:47.632,,-630,717,292
17:18:47.642,,-629,724,300
17:18:47.652,,-629,726,313
17:18:47.662,,-626,729,323
17:18:47.672,,-625,732,325
17:18:47.682,,-625,740,327
17:18:47.692,,-622,748,328
17:18:47.702,,-622,752,327
17:18:47.712,,-618,753,312
17:18:47.722,,-605,746,300
17:18:47.732,,-609,746,288
17:18:47.742,,-604,747,278
17:18:47.752,,-610,751,270
17:18:47.762,,-613,753,271
17:18:47.772,,-617,753,272
17:18:47.782,,-612,755,276
17:18:47.792,,-614,755,283
17:18:47.802,,-614,755,278
17:18:47.812,,-612,753,277
17:18:47.822,,-607,752,271
17:18:47.832,,-604,746,262
17:18:47.842,,-603,737,258
17:18:47.852,,-604,731,269
17:18:47.862,,-602,727,280
17:18:47.872,,-599,723,290
17:18:47.882,,-598,718,297
17:18:47.892,,-602,717,295
17:18:47.902,,-608,720,288
17:18:47.912,,-617,726,280
17:18:47.922,,-623,732,269
17:18:47.932,,-629,737,266
17:18:47.942,,-629,737,266
17:18:47.952,,-626,734,268
17:18:47.962,,-618,731,272
17:18:47.972,,-603,721,279
17:18:47.982,,-606,721,280
17:18:47.992,,-613,724,276
17:18:48.002,,-616,726,271
17:18:48.012,,-616,728,266
17:18:48.022,,-617,729,261
17:18:48.032,,-614,728,257
17:18:48.042,,-610,724,252
17:18:48.052,,-609,719,248
17:18:48.062,,-610,715,252
17:18:48.072,,-616,715,265
17:18:48.082,,-621,718,277
17:18:48.092,,-625,723,287
17:18:48.102,,-618,723,283
17:18:48.112,,-619,727,282
17:18:48.122,,-625,729,284
17:18:48.132,,-623,730,284
17:18:48.142,,-630,729,282
17:18:48.152,,-631,727,279
17:18:48.162,,-634,726,274
17:18:48.172,,-636,723,265
17:18:48.182,,-639,719,256
17:18:48.192,,-642,714,245
17:18:48.202,,-643,708,239
17:18:48.212,,-650,705,232
17:18:48.222,,-648,700,229
17:18:48.232,,-651,692,225
17:18:48.242,,-650,690,215
17:18:48.252,,-651,686,203
17:18:48.262,,-648,681,196
17:18:48.272,,-644,678,201
17:18:48.282,,-644,677,212
17:18:48.292,,-650,684,217
17:18:48.302,,-664,681,215
17:18:48.312,,-669,705,225
17:18:48.322,,-684,700,201
17:18:48.332,,-689,695,194
17:18:48.342,,-684,693,195
17:18:48.352,,-679,684,196
17:18:48.362,,-677,679,199
17:18:48.489,,-704,689,151
17:18:48.490,,-704,689,151
17:18:48.492,,-707,694,149
17:18:48.493,,-707,694,149
17:18:48.494,,-707,694,149
17:18:48.496,,-707,694,149
17:18:48.497,,-707,694,149
17:18:48.498,,-707,694,149
17:18:48.500,,-707,694,149
17:18:48.501,,-691,689,141
17:18:48.503,,-691,689,141
17:18:48.504,,-691,689,141
17:18:48.505,,-691,689,141
17:18:48.507,,-691,689,141
17:18:48.512,,-695,694,136
17:18:48.522,,-701,701,139
17:18:48.532,,-701,696,145
17:18:48.542,,-697,692,157
17:18:48.552,,-694,686,162
17:18:48.562,,-687,687,167
17:18:48.572,,-698,685,173
17:18:48.582,,-698,696,164
17:18:48.592,,-700,698,154
17:18:48.602,,-699,693,154
17:18:48.612,,-704,696,146
17:18:48.622,,-696,708,139
17:18:48.632,,-712,697,114
17:18:48.642,,-710,705,124
17:18:48.652,,-710,703,134
17:18:48.662,,-716,700,144
17:18:48.672,,-716,696,148
17:18:48.682,,-712,691,144
17:18:48.692,,-711,669,133
17:18:48.702,,-696,691,149
17:18:48.712,,-702,673,129
17:18:48.722,,-704,670,130
17:18:48.732,,-710,677,141
17:18:48.742,,-718,684,140
17:18:48.752,,-730,654,131
17:18:48.762,,-688,707,158
17:18:48.772,,-707,689,119
17:18:48.782,,-719,683,114
17:18:48.792,,-718,687,122
17:18:48.802,,-715,690,126
17:18:48.812,,-717,690,144
17:18:48.822,,-721,681,169
17:18:48.832,,-696,707,183
17:18:48.842,,-715,691,146
17:18:48.852,,-719,689,150
17:18:48.862,,-714,689,149
17:18:48.872,,-713,676,155
17:18:48.882,,-694,711,177
17:18:48.892,,-708,697,144
17:18:48.902,,-722,694,142
17:18:48.912,,-716,692,142
17:18:48.922,,-721,691,138
17:18:48.932,,-724,680,141
17:18:48.942,,-719,684,156
17:18:48.952,,-699,684,138
17:18:48.962,,-714,669,104
17:18:48.972,,-721,671,123
17:18:48.982,,-727,668,114
17:18:48.992,,-732,658,141
17:18:49.002,,-730,660,123
17:18:49.012,,-732,660,124
17:18:49.022,,-733,658,120
17:18:49.032,,-732,652,117
17:18:49.042,,-734,646,120
17:18:49.052,,-738,630,134
17:18:49.062,,-723,644,142
17:18:49.072,,-745,637,112
17:18:49.082,,-761,638,112
17:18:49.092,,-769,644,113
17:18:49.102,,-775,645,110
17:18:49.112,,-776,643,112
17:18:49.122,,-775,628,129
17:18:49.132,,-756,619,103
17:18:49.142,,-764,616,99
17:18:49.152,,-762,621,104
17:18:49.162,,-759,620,95
17:18:49.172,,-752,621,92
17:18:49.182,,-750,612,86
17:18:49.192,,-749,609,89
17:18:49.202,,-751,609,96
17:18:49.212,,-753,615,107
17:18:49.222,,-761,620,113
17:18:49.232,,-766,632,110
17:18:49.242,,-768,636,108
17:18:49.252,,-775,621,85
17:18:49.262,,-745,616,87
17:18:49.272,,-751,624,118
17:18:49.282,,-751,617,128
17:18:49.292,,-759,605,111
17:18:49.302,,-740,626,96
17:18:49.312,,-749,618,86
17:18:49.322,,-755,625,98
17:18:49.332,,-760,629,105
17:18:49.342,,-762,628,95
17:18:49.352,,-761,626,86
17:18:49.362,,-755,622,82
17:18:49.372,,-752,622,87
17:18:49.382,,-752,625,91
17:18:49.392,,-750,627,97
17:18:49.402,,-752,630,102
17:18:49.412,,-755,630,103
17:18:49.422,,-753,631,96
17:18:49.432,,-755,630,91
17:18:49.442,,-754,631,91
17:18:49.452,,-754,633,94
17:18:49.462,,-750,631,91
17:18:49.472,,-747,632,87
17:18:49.482,,-749,633,91
17:18:49.492,,-751,634,92
17:18:49.502,,-752,635,94
17:18:49.512,,-754,631,101
17:18:49.522,,-756,633,100
17:18:49.532,,-760,638,96
17:18:49.542,,-764,643,93
17:18:49.552,,-767,646,91
17:18:49.562,,-763,640,87
17:18:49.572,,-758,635,79
17:18:49.582,,-753,632,78
17:18:49.592,,-753,629,80
17:18:49.602,,-750,629,86
17:18:49.612,,-745,629,91
17:18:49.622,,-743,638,93
17:18:49.632,,-749,649,96
17:18:49.642,,-742,659,108
17:18:49.652,,-738,663,116
17:18:49.662,,-740,663,124
17:18:49.672,,-741,665,131
17:18:49.682,,-743,670,134
17:18:49.692,,-743,670,131
17:18:49.702,,-741,666,126
17:18:49.712,,-740,665,122
17:18:49.722,,-739,664,117
17:18:49.732,,-739,663,117
17:18:49.742,,-736,661,120
17:18:49.752,,-735,660,120
17:18:49.762,,-737,658,112
17:18:49.772,,-732,659,110
17:18:49.782,,-732,660,113
17:18:49.792,,-735,664,116
17:18:49.802,,-738,668,114
17:18:49.812,,-739,670,112
17:18:49.822,,-739,670,112
17:18:49.832,,-738,671,109
17:18:49.842,,-738,669,106
17:18:49.852,,-737,669,108
17:18:49.862,,-739,670,108
17:18:49.872,,-741,670,110
17:18:49.882,,-743,671,112
17:18:49.892,,-745,673,118
17:18:50.013,,-707,663,106
17:18:50.014,,-707,663,106
17:18:50.015,,-707,663,106
17:18:50.017,,-707,663,106
17:18:50.018,,-707,663,106
17:18:50.019,,-707,663,106
17:18:50.021,,-707,663,106
17:18:50.022,,-709,668,106
17:18:50.024,,-709,668,106
17:18:50.025,,-709,668,106
17:18:50.026,,-709,668,106
17:18:50.028,,-709,668,106
17:18:50.029,,-709,668,106
17:18:50.032,,-710,672,105
17:18:50.042,,-713,674,107
17:18:50.052,,-717,674,113
17:18:50.062,,-721,676,118
17:18:50.072,,-727,678,112
17:18:50.082,,-731,681,104
17:18:50.092,,-730,679,103
17:18:50.102,,-725,678,104
17:18:50.112,,-725,678,104
17:18:50.122,,-723,676,104
17:18:50.132,,-721,676,101
17:18:50.142,,-721,678,100
17:18:50.152,,-726,675,106
17:18:50.162,,-724,670,106
17:18:50.172,,-725,667,107
17:18:50.182,,-728,669,106
17:18:50.192,,-733,670,109
17:18:50.202,,-736,670,109
17:18:50.212,,-734,668,113
17:18:50.222,,-734,668,118
17:18:50.232,,-732,665,119
17:18:50.242,,-730,666,120
17:18:50.252,,-731,666,118
17:18:50.262,,-727,665,118
17:18:50.272,,-725,669,119
17:18:50.282,,-719,661,128
17:18:50.292,,-719,671,128
17:18:50.302,,-719,671,128
17:18:50.312,,-723,681,122
17:18:50.322,,-730,681,114
17:18:50.332,,-730,676,123
17:18:50.342,,-728,668,131
17:18:50.352,,-727,668,128
17:18:50.362,,-729,663,123
17:18:50.372,,-733,664,123
17:18:50.382,,-733,662,122
17:18:50.392,,-727,656,118
17:18:50.402,,-727,656,123
17:18:50.412,,-732,660,131
17:18:50.422,,-736,663,134
17:18:50.432,,-736,661,136
17:18:50.442,,-736,657,136
17:18:50.452,,-731,649,142
17:18:50.462,,-730,649,141
17:18:50.472,,-734,650,142
17:18:50.482,,-741,637,135
17:18:50.492,,-738,645,139
17:18:50.502,,-744,639,143
17:18:50.512,,-747,643,146
17:18:50.522,,-749,644,146
17:18:50.532,,-749,643,142
17:18:50.542,,-745,640,146
17:18:50.552,,-743,639,150
17:18:50.562,,-740,642,157
17:18:50.572,,-744,640,152
17:18:50.582,,-742,644,154
17:18:50.591,,-740,639,151
17:18:50.602,,-741,642,150
17:18:50.612,,-744,637,146
17:18:50.621,,-740,634,147
17:18:50.632,,-740,635,147
17:18:50.642,,-740,635,148
17:18:50.651,,-739,634,150
17:18:50.662,,-732,624,151
17:18:50.672,,-732,627,152
17:18:50.681,,-731,630,153
17:18:50.692,,-732,635,152
17:18:50.702,,-734,633,150
17:18:50.711,,-735,638,151
17:18:50.722,,-735,638,150
17:18:50.731,,-743,641,155
17:18:50.741,,-744,642,153
17:18:50.752,,-746,640,152
17:18:50.761,,-749,633,151
17:18:50.771,,-752,633,151
17:18:50.782,,-752,632,149
17:18:50.791,,-744,631,158
17:18:50.801,,-739,626,161
17:18:50.812,,-742,636,167
17:18:50.821,,-743,639,166
17:18:50.831,,-741,638,162
17:18:50.842,,-737,634,160
17:18:50.851,,-737,632,164
17:18:50.861,,-740,635,166
17:18:50.871,,-742,636,168
17:18:50.881,,-739,633,170
17:18:50.891,,-741,634,168
17:18:50.901,,-747,636,162
17:18:50.911,,-771,670,153
17:18:50.921,,-730,618,169
17:18:50.931,,-727,627,160
17:18:50.941,,-740,617,158
17:18:50.951,,-737,627,157
17:18:50.961,,-738,623,156
17:18:50.971,,-734,624,161
17:18:50.981,,-738,618,159
17:18:50.991,,-749,630,171
