Sensors' Acquisition [Hz]: Acc@104.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ
12:43:38.604,,-1134,-859,179
12:43:38.605,,-1134,-859,179
12:43:38.607,,-1260,-1041,175
12:43:38.608,,-1260,-1041,175
12:43:38.609,,-1260,-1041,175
12:43:38.611,,-1260,-1041,175
12:43:38.612,,-1260,-1041,175
12:43:38.613,,-1260,-1041,175
12:43:38.615,,-1260,-1261,139
12:43:38.616,,-1421,-1261,139
12:43:38.618,,-1421,-1261,139
12:43:38.619,,-1421,-1261,139
12:43:38.620,,-1421,-1261,139
12:43:38.622,,-1421,-1261,139
12:43:38.623,,-1421,-1261,139
12:43:38.624,,-1546,-1463,123
12:43:38.628,,-1546,-1463,123
12:43:38.638,,-1628,-1577,48
12:43:38.648,,-1758,-1766,-116
12:43:38.658,,-1926,-1963,-343
12:43:38.668,,-1998,-1998,-521
12:43:38.678,,-1998,-1998,-629
12:43:38.688,,-1998,-1998,-673
12:43:38.698,,-1998,-1998,-759
12:43:38.708,,-1998,-1998,-769
12:43:38.718,,-1998,-1998,-633
12:43:38.728,,-1998,-1998,-455
12:43:38.738,,-1998,-1998,-289
12:43:38.748,,-1998,-1998,-156
12:43:38.758,,-1928,-1947,-106
12:43:38.768,,-1800,-1760,-114
12:43:38.778,,-1739,-1577,-96
12:43:38.788,,-1662,-1352,-28
12:43:38.798,,-1588,-1101,150
12:43:38.808,,-1522,-937,316
12:43:38.818,,-1499,-782,466
12:43:38.828,,-1374,-615,550
12:43:38.838,,-1128,-373,510
12:43:38.848,,-1307,-495,409
12:43:38.858,,-1108,-208,470
12:43:38.868,,-982,-45,388
12:43:38.878,,-1040,151,371
12:43:38.888,,-1061,303,443
12:43:38.898,,-1053,376,554
12:43:38.908,,-1040,581,688
12:43:38.918,,-901,1065,851
12:43:38.928,,-638,1497,1008
12:43:38.938,,-301,1665,998
12:43:38.948,,-106,1531,791
12:43:38.958,,-149,1284,526
12:43:38.968,,-404,908,-52
12:43:38.978,,-335,836,-350
12:43:38.988,,-387,818,-447
12:43:38.998,,-615,1012,-346
12:43:39.008,,-638,1356,-274
12:43:39.018,,-607,1871,-280
12:43:39.028,,-455,1997,-418
12:43:39.038,,-172,1997,-722
12:43:39.048,,-79,1997,-1150
