Sensors' Acquisition [Hz]: Acc@104.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ
12:43:00.704,,-1998,-647,174
12:43:00.714,,-1998,-557,123
12:43:00.724,,-1998,-556,63
12:43:00.734,,-1998,-661,111
12:43:00.744,,-1998,-736,212
12:43:00.754,,-1998,-795,301
12:43:00.764,,-1998,-807,368
12:43:00.774,,-1998,-806,379
12:43:00.784,,-1998,-764,325
12:43:00.794,,-1998,-650,238
12:43:00.804,,-1966,-531,127
12:43:00.814,,-1870,-488,94
12:43:00.824,,-1791,-544,109
12:43:00.834,,-1707,-620,167
12:43:00.844,,-1591,-654,232
12:43:00.854,,-1530,-633,282
12:43:00.864,,-1337,-576,273
12:43:00.874,,-1276,-525,218
12:43:00.884,,-1172,-486,160
12:43:00.894,,-1068,-456,74
12:43:00.904,,-1006,-425,48
12:43:00.914,,-925,-436,86
12:43:00.924,,-883,-447,124
12:43:00.934,,-826,-444,170
12:43:00.944,,-767,-422,177
12:43:00.954,,-711,-421,125
12:43:00.964,,-667,-393,94
12:43:00.974,,-655,-360,79
12:43:00.984,,-671,-325,-86
12:43:00.994,,-636,-228,-149
12:43:01.004,,-601,-162,-200
12:43:01.014,,-546,-134,-240
12:43:01.024,,-473,-79,-273
12:43:01.034,,-403,-4,-289
12:43:01.044,,-333,60,-305
12:43:01.054,,-237,97,-335
12:43:01.064,,-170,107,-327
12:43:01.074,,-132,97,-277
12:43:01.084,,-129,51,-229
12:43:01.094,,-102,-11,-179
12:43:01.104,,-41,-9,-178
12:43:01.114,,-16,41,-253
12:43:01.124,,14,130,-289
12:43:01.134,,47,169,-265
12:43:01.144,,87,145,-199
12:43:01.154,,133,119,-188
12:43:01.164,,166,160,-154
12:43:01.174,,185,187,-114
12:43:01.184,,137,185,-81
12:43:01.194,,55,146,0
12:43:01.204,,-22,136,45
12:43:01.214,,-65,167,33
12:43:01.224,,-55,313,-37
12:43:01.234,,-10,528,-130
12:43:01.244,,31,910,-535
12:43:01.395,,62,1753,-1117
12:43:01.397,,62,1753,-1117
12:43:01.398,,62,1753,-1117
12:43:01.400,,62,1753,-1117
12:43:01.401,,62,1753,-1117
12:43:01.402,,113,1850,-1176
12:43:01.404,,113,1850,-1176
12:43:01.405,,113,1850,-1176
12:43:01.406,,113,1850,-1176
12:43:01.408,,113,1850,-1176
12:43:01.409,,113,1850,-1176
12:43:01.410,,113,1850,-1176
12:43:01.412,,155,1918,-1307
12:43:01.413,,155,1918,-1307
12:43:01.415,,155,1918,-1307
12:43:01.416,,155,1918,-1307
12:43:01.417,,155,1918,-1307
12:43:01.424,,205,1895,-1102
12:43:01.434,,246,1938,-1111
12:43:01.444,,207,1929,-1212
12:43:01.454,,177,1959,-1307
12:43:01.464,,190,1996,-1359
12:43:01.474,,208,1997,-1382
12:43:01.484,,207,1997,-1399
12:43:01.494,,261,1997,-1397
12:43:01.504,,252,1943,-1216
12:43:01.514,,265,1842,-1071
12:43:01.524,,241,1784,-967
12:43:01.534,,175,1713,-903
12:43:01.544,,144,1640,-898
12:43:01.554,,143,1619,-940
12:43:01.564,,104,1612,-996
12:43:01.574,,57,1575,-1061
12:43:01.584,,63,1523,-1077
12:43:01.594,,82,1438,-968
12:43:01.604,,116,1330,-803
12:43:01.614,,159,1239,-689
12:43:01.624,,227,1181,-612
12:43:01.634,,272,1077,-534
12:43:01.644,,300,1002,-488
12:43:01.654,,329,938,-417
12:43:01.664,,303,844,-372
12:43:01.674,,312,719,-328
12:43:01.684,,305,669,-299
12:43:01.694,,287,604,-318
12:43:01.704,,253,533,-363
12:43:01.714,,221,493,-374
12:43:01.724,,185,441,-359
12:43:01.734,,166,379,-341
12:43:01.744,,156,337,-346
12:43:01.754,,146,280,-288
12:43:01.764,,96,154,-279
12:43:01.774,,53,90,-217
12:43:01.784,,5,-5,-205
12:43:01.794,,2,-58,-202
12:43:01.804,,-5,-76,-227
12:43:01.814,,-50,-92,-257
12:43:01.824,,-77,-127,-267
12:43:01.834,,-103,-186,-230
12:43:01.844,,-110,-270,-204
12:43:01.854,,-107,-313,-193
12:43:01.864,,-110,-344,-193
12:43:01.874,,-94,-371,-163
12:43:01.884,,-64,-398,-33
12:43:01.894,,-46,-495,6
12:43:01.904,,-46,-499,-35
12:43:01.914,,-52,-447,-102
12:43:01.924,,-90,-427,-150
12:43:01.934,,-139,-422,-161
12:43:01.944,,-157,-435,-154
12:43:01.954,,-178,-464,-144
12:43:01.964,,-207,-492,-101
12:43:01.974,,-198,-491,-78
12:43:01.984,,-209,-446,-90
12:43:01.994,,-224,-445,-18
12:43:02.004,,-209,-485,74
12:43:02.014,,-232,-552,165
12:43:02.024,,-242,-556,147
12:43:02.034,,-290,-478,90
12:43:02.044,,-335,-410,70
12:43:02.054,,-345,-379,98
12:43:02.064,,-361,-310,184
12:43:02.074,,-414,-324,319
12:43:02.084,,-518,-410,485
12:43:02.094,,-623,-547,655
12:43:02.104,,-755,-649,608
12:43:02.114,,-930,-707,473
12:43:02.124,,-1059,-679,316
12:43:02.134,,-1177,-631,190
12:43:02.144,,-1415,-653,352
12:43:02.154,,-1535,-847,513
12:43:02.164,,-1697,-986,700
12:43:02.174,,-1763,-1216,847
12:43:02.184,,-1812,-1446,940
12:43:02.194,,-1922,-1498,944
12:43:02.204,,-1992,-1425,863
12:43:02.214,,-1998,-1354,788
12:43:02.224,,-1998,-1296,732
12:43:02.234,,-1998,-1271,673
12:43:02.244,,-1998,-1287,624
12:43:02.254,,-1998,-1352,605
12:43:02.264,,-1998,-1401,615
12:43:02.274,,-1998,-1303,653
12:43:02.284,,-1988,-1244,656
12:43:02.294,,-1923,-1228,661
12:43:02.304,,-1886,-1194,637
12:43:02.314,,-1858,-1207,638
12:43:02.324,,-1822,-1227,621
12:43:02.334,,-1743,-1224,582
12:43:02.344,,-1659,-1161,574
12:43:02.354,,-1551,-1105,589
12:43:02.364,,-1480,-1075,596
12:43:02.374,,-1390,-1060,605
12:43:02.384,,-1297,-1026,620
12:43:02.394,,-1207,-984,586
12:43:02.404,,-1101,-849,445
12:43:02.414,,-1073,-785,378
12:43:02.424,,-1037,-741,321
12:43:02.434,,-975,-715,287
12:43:02.444,,-919,-706,289
12:43:02.454,,-858,-715,310
12:43:02.464,,-787,-667,316
12:43:02.474,,-722,-553,252
12:43:02.484,,-684,-431,162
12:43:02.494,,-634,-368,122
12:43:02.504,,-557,-351,146
12:43:02.514,,-511,-331,146
12:43:02.524,,-455,-302,133
12:43:02.534,,-388,-239,91
12:43:02.544,,-371,-215,96
12:43:02.554,,-347,-211,65
12:43:02.564,,-323,-170,-10
12:43:02.574,,-304,-96,-65
12:43:02.584,,-277,-28,-139
12:43:02.594,,-258,50,-222
12:43:02.604,,-238,100,-278
12:43:02.614,,-203,124,-311
12:43:02.624,,-167,152,-316
12:43:02.634,,-136,189,-298
12:43:02.644,,-107,225,-290
12:43:02.654,,-62,238,-260
12:43:02.664,,7,215,-222
12:43:02.674,,41,179,-208
12:43:02.684,,68,172,-230
12:43:02.694,,100,246,-265
12:43:02.845,,55,844,-625
12:43:02.846,,55,844,-625
12:43:02.847,,55,844,-625
12:43:02.849,,55,877,-684
12:43:02.850,,10,877,-684
12:43:02.851,,10,877,-684
12:43:02.853,,10,877,-684
12:43:02.854,,10,877,-684
12:43:02.856,,10,877,-684
12:43:02.857,,10,877,-684
12:43:02.858,,-48,930,-683
12:43:02.860,,-48,930,-683
12:43:02.861,,-48,930,-683
12:43:02.862,,-48,930,-683
12:43:02.864,,-48,930,-683
12:43:02.865,,-48,930,-683
12:43:02.866,,-48,930,-683
12:43:02.874,,-112,914,-688
12:43:02.884,,-159,978,-717
12:43:02.894,,-155,1110,-787
12:43:02.904,,-122,1178,-864
12:43:02.914,,-71,1343,-959
12:43:02.924,,-2,1469,-841
12:43:02.934,,0,1595,-972
12:43:02.944,,-19,1618,-1071
12:43:02.954,,-69,1649,-1168
12:43:02.964,,-88,1734,-1190
12:43:02.974,,-133,1788,-1223
12:43:02.984,,-226,1807,-1286
12:43:02.994,,-275,1822,-1343
12:43:03.004,,-317,1873,-1418
12:43:03.014,,-356,1895,-1460
12:43:03.024,,-359,1898,-1445
12:43:03.034,,-361,1853,-1386
12:43:03.044,,-307,1777,-1167
12:43:03.054,,-258,1794,-1133
12:43:03.064,,-191,1812,-1130
12:43:03.074,,-192,1829,-1138
12:43:03.084,,-264,1802,-1172
12:43:03.094,,-325,1782,-1190
12:43:03.104,,-356,1712,-1197
12:43:03.114,,-382,1630,-1155
12:43:03.124,,-375,1571,-1092
12:43:03.134,,-283,1523,-999
12:43:03.144,,-197,1497,-937
12:43:03.154,,-123,1445,-874
12:43:03.164,,-92,1405,-816
12:43:03.174,,-56,1212,-640
12:43:03.184,,-33,1094,-538
12:43:03.194,,-17,1024,-482
12:43:03.204,,-2,1024,-519
12:43:03.214,,17,1021,-549
12:43:03.224,,27,964,-554
12:43:03.234,,14,905,-505
12:43:03.244,,0,848,-442
12:43:03.254,,98,747,-353
12:43:03.264,,137,674,-312
12:43:03.274,,146,618,-329
12:43:03.284,,178,596,-391
12:43:03.294,,87,567,-377
12:43:03.304,,-77,463,-413
12:43:03.314,,-111,420,-380
12:43:03.324,,-135,325,-272
12:43:03.334,,-165,220,-188
12:43:03.344,,-186,115,-106
12:43:03.354,,-201,2,-29
12:43:03.364,,-203,-129,-5
12:43:03.374,,-232,-199,-38
12:43:03.384,,-272,-192,-93
12:43:03.394,,-272,-198,-181
12:43:03.404,,-305,-193,-272
12:43:03.414,,-355,-181,-368
12:43:03.424,,-372,-194,-436
12:43:03.434,,-433,-258,-408
12:43:03.444,,-379,-314,-307
12:43:03.454,,-266,-362,-225
12:43:03.464,,-200,-397,-161
12:43:03.474,,-109,-390,-108
12:43:03.484,,-92,-361,-96
12:43:03.494,,-131,-402,-83
12:43:03.504,,-141,-411,-89
12:43:03.514,,-193,-380,-123
12:43:03.524,,-236,-379,-143
12:43:03.534,,-252,-389,-134
12:43:03.544,,-288,-381,-132
12:43:03.554,,-327,-337,38
12:43:03.564,,-378,-374,203
12:43:03.574,,-359,-354,270
12:43:03.584,,-413,-313,250
12:43:03.594,,-530,-251,191
12:43:03.604,,-655,-242,140
12:43:03.614,,-789,-224,99
12:43:03.624,,-931,-147,32
12:43:03.634,,-1129,-157,-45
12:43:03.644,,-1315,-200,-126
12:43:03.654,,-1441,-235,-127
12:43:03.664,,-1569,-342,-67
12:43:03.674,,-1550,-509,233
12:43:03.684,,-1500,-575,418
12:43:03.694,,-1454,-560,314
12:43:03.704,,-1482,-490,217
12:43:03.714,,-1604,-392,175
12:43:03.724,,-1752,-356,194
12:43:03.734,,-1939,-395,239
12:43:03.744,,-1998,-501,314
12:43:03.754,,-1998,-600,387
12:43:03.764,,-1998,-725,396
12:43:03.774,,-1998,-781,418
12:43:03.784,,-1998,-790,366
12:43:03.794,,-1998,-723,320
12:43:03.804,,-1998,-606,206
12:43:03.814,,-1998,-464,21
12:43:03.824,,-1998,-462,55
12:43:03.834,,-1998,-503,142
12:43:03.844,,-1998,-563,276
12:43:03.854,,-1998,-577,356
12:43:03.864,,-1998,-571,381
12:43:03.874,,-1953,-572,376
12:43:03.884,,-1833,-548,359
12:43:03.894,,-1767,-505,305
12:43:03.904,,-1689,-445,202
12:43:03.914,,-1592,-416,140
12:43:03.924,,-1489,-444,170
12:43:03.934,,-1376,-447,170
12:43:03.944,,-1241,-389,186
12:43:03.954,,-1184,-348,170
12:43:03.964,,-1134,-347,162
12:43:03.974,,-1068,-363,184
12:43:03.984,,-1000,-367,190
12:43:03.994,,-1002,-341,166
12:43:04.004,,-1005,-350,148
12:43:04.014,,-987,-310,128
12:43:04.024,,-980,-258,40
12:43:04.034,,-949,-180,-31
12:43:04.044,,-917,-97,-105
12:43:04.054,,-865,-57,-178
12:43:04.064,,-777,-26,-106
12:43:04.074,,-696,11,-67
12:43:04.084,,-620,25,-76
12:43:04.094,,-543,80,-87
12:43:04.104,,-453,170,-118
12:43:04.114,,-375,260,-134
12:43:04.124,,-282,282,-150
12:43:04.134,,-214,296,-156
12:43:04.144,,-157,358,-194
12:43:04.284,,228,829,-576
12:43:04.285,,228,829,-576
12:43:04.287,,238,949,-716
12:43:04.288,,238,949,-716
12:43:04.289,,238,949,-716
12:43:04.291,,238,949,-716
12:43:04.292,,238,949,-716
12:43:04.294,,238,949,-716
12:43:04.295,,238,949,-716
12:43:04.296,,223,951,-772
12:43:04.298,,223,951,-772
12:43:04.299,,223,951,-772
12:43:04.300,,223,951,-772
12:43:04.302,,223,951,-772
12:43:04.303,,223,951,-772
12:43:04.305,,223,951,-772
12:43:04.314,,203,902,-720
12:43:04.324,,147,824,-508
12:43:04.334,,145,866,-486
12:43:04.344,,161,949,-557
12:43:04.354,,168,1021,-623
12:43:04.364,,173,1094,-710
12:43:04.374,,149,1140,-739
12:43:04.384,,130,1160,-721
12:43:04.394,,99,1135,-649
12:43:04.404,,76,1092,-550
12:43:04.414,,63,1184,-583
12:43:04.424,,77,1290,-619
12:43:04.434,,92,1409,-676
12:43:04.444,,78,1559,-739
12:43:04.454,,159,1807,-765
12:43:04.464,,190,1961,-842
12:43:04.474,,262,1997,-968
12:43:04.484,,397,1997,-1088
12:43:04.494,,521,1997,-1106
12:43:04.504,,555,1997,-1095
12:43:04.514,,466,1997,-1061
12:43:04.524,,335,1997,-1107
12:43:04.534,,227,1997,-1200
12:43:04.544,,153,1997,-1232
12:43:04.554,,98,1997,-1210
12:43:04.564,,98,1997,-1124
12:43:04.574,,106,1990,-1013
12:43:04.584,,150,1862,-892
12:43:04.594,,184,1847,-870
12:43:04.604,,221,1801,-838
12:43:04.614,,225,1748,-771
12:43:04.624,,237,1750,-752
12:43:04.634,,213,1749,-872
12:43:04.644,,155,1736,-908
12:43:04.654,,103,1627,-851
12:43:04.664,,79,1500,-747
12:43:04.674,,83,1391,-639
12:43:04.684,,121,1329,-576
12:43:04.694,,185,1282,-596
12:43:04.704,,254,1213,-559
12:43:04.714,,328,1024,-385
12:43:04.724,,416,1000,-342
12:43:04.734,,457,965,-367
12:43:04.744,,484,921,-359
12:43:04.754,,488,878,-342
12:43:04.764,,479,801,-306
12:43:04.774,,350,720,-207
12:43:04.784,,237,609,-153
12:43:04.794,,166,485,-112
12:43:04.804,,130,381,-109
12:43:04.814,,127,327,-167
12:43:04.824,,115,303,-197
12:43:04.834,,101,234,-226
12:43:04.844,,81,165,-222
12:43:04.854,,68,91,-174
12:43:04.864,,52,12,-135
12:43:04.874,,25,-62,-109
12:43:04.884,,14,-115,-109
12:43:04.894,,-19,-169,-99
12:43:04.904,,-48,-225,-133
12:43:04.914,,-68,-238,-196
12:43:04.924,,-67,-249,-260
12:43:04.934,,-35,-250,-306
12:43:04.944,,-13,-205,-328
12:43:04.954,,-30,-207,-285
12:43:04.964,,-39,-312,-125
12:43:04.974,,-155,-342,-93
12:43:04.984,,-207,-352,-83
12:43:04.994,,-264,-359,-115
12:43:05.004,,-315,-404,-177
12:43:05.014,,-344,-431,-251
12:43:05.024,,-416,-433,-302
12:43:05.034,,-492,-443,-346
12:43:05.044,,-571,-479,-357
12:43:05.054,,-598,-501,-330
12:43:05.064,,-605,-509,-283
12:43:05.074,,-605,-548,-210
12:43:05.084,,-558,-611,-144
12:43:05.094,,-440,-698,-34
12:43:05.104,,-364,-690,-31
12:43:05.114,,-283,-652,-26
12:43:05.124,,-238,-571,-24
12:43:05.134,,-246,-491,-61
12:43:05.144,,-278,-473,-56
12:43:05.154,,-280,-463,-134
12:43:05.164,,-281,-480,-93
12:43:05.174,,-298,-447,-11
12:43:05.184,,-329,-466,38
12:43:05.194,,-364,-488,96
12:43:05.204,,-439,-502,157
12:43:05.214,,-475,-496,186
12:43:05.224,,-693,-543,206
12:43:05.234,,-839,-578,200
12:43:05.244,,-985,-621,195
12:43:05.254,,-1130,-655,269
12:43:05.264,,-1263,-681,310
12:43:05.274,,-1375,-732,338
12:43:05.284,,-1524,-822,363
12:43:05.294,,-1699,-916,497
12:43:05.304,,-1897,-1009,481
12:43:05.314,,-1998,-994,390
12:43:05.324,,-1998,-991,257
12:43:05.334,,-1998,-1001,171
12:43:05.344,,-1998,-1031,199
12:43:05.354,,-1998,-1133,364
12:43:05.364,,-1998,-1188,444
12:43:05.374,,-1998,-1186,472
12:43:05.384,,-1998,-1178,419
12:43:05.394,,-1998,-1125,350
12:43:05.404,,-1998,-1058,317
12:43:05.414,,-1998,-998,290
12:43:05.424,,-1998,-951,317
12:43:05.434,,-1998,-930,327
12:43:05.444,,-1998,-864,284
12:43:05.454,,-1948,-837,320
12:43:05.464,,-1807,-839,352
12:43:05.474,,-1699,-801,342
12:43:05.484,,-1548,-723,384
12:43:05.494,,-1484,-681,353
12:43:05.504,,-1430,-615,280
12:43:05.514,,-1396,-576,258
12:43:05.524,,-1382,-598,260
12:43:05.534,,-1360,-574,280
12:43:05.544,,-1342,-555,297
12:43:05.554,,-1292,-515,337
12:43:05.564,,-1240,-434,335
12:43:05.574,,-1149,-345,301
12:43:05.584,,-1054,-234,245
12:43:05.594,,-957,-158,209
12:43:05.604,,-845,-100,181
12:43:05.745,,133,545,-85
12:43:05.747,,133,545,-85
12:43:05.748,,133,545,-85
12:43:05.749,,133,545,-85
12:43:05.751,,133,545,-85
12:43:05.752,,133,545,-71
12:43:05.754,,173,531,-71
12:43:05.755,,173,531,-71
12:43:05.756,,173,531,-71
12:43:05.758,,173,531,-71
12:43:05.759,,173,531,-71
12:43:05.760,,173,531,-71
12:43:05.762,,160,510,-125
12:43:05.763,,160,510,-125
12:43:05.764,,160,510,-125
12:43:05.766,,160,510,-125
12:43:05.774,,165,561,-218
12:43:05.784,,188,638,-282
12:43:05.794,,180,721,-382
12:43:05.804,,214,808,-472
12:43:05.814,,273,873,-523
12:43:05.824,,337,871,-443
12:43:05.834,,345,781,-345
12:43:05.844,,332,702,-239
12:43:05.854,,307,634,-115
12:43:05.864,,226,686,-112
12:43:05.874,,253,854,-274
12:43:05.884,,261,971,-419
12:43:05.894,,270,1027,-532
12:43:05.904,,251,1065,-559
12:43:05.914,,202,1023,-447
12:43:05.924,,182,987,-351
12:43:05.934,,203,1040,-315
12:43:05.944,,243,1123,-331
12:43:05.954,,252,1216,-389
12:43:05.964,,233,1387,-497
12:43:05.974,,216,1567,-658
12:43:05.984,,246,1744,-955
12:43:05.994,,347,1916,-968
12:43:06.004,,366,1958,-1117
12:43:06.014,,412,1992,-1134
12:43:06.024,,483,1997,-1187
12:43:06.034,,537,1997,-1261
12:43:06.044,,534,1997,-1283
12:43:06.054,,521,1997,-1297
12:43:06.064,,576,1997,-1269
12:43:06.074,,666,1997,-1252
12:43:06.084,,763,1997,-1245
12:43:06.094,,880,1997,-1208
12:43:06.104,,943,1997,-1156
12:43:06.114,,894,1997,-1046
12:43:06.124,,597,1900,-804
12:43:06.134,,496,1782,-748
12:43:06.144,,445,1687,-715
12:43:06.154,,423,1601,-685
12:43:06.164,,405,1522,-626
12:43:06.174,,406,1461,-607
12:43:06.184,,416,1415,-610
12:43:06.194,,434,1356,-597
12:43:06.204,,451,1293,-564
12:43:06.214,,483,1245,-515
12:43:06.224,,496,1188,-455
12:43:06.234,,506,1124,-389
12:43:06.244,,492,1065,-332
12:43:06.254,,496,895,-214
12:43:06.264,,511,845,-223
12:43:06.274,,561,828,-242
12:43:06.284,,564,804,-288
12:43:06.294,,527,822,-354
