Sensors' Acquisition [Hz]: Acc@104.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ
17:16:10.179,,247,1997,-683
17:16:10.189,,223,1997,-698
17:16:10.199,,226,1997,-709
17:16:10.209,,231,1997,-709
17:16:10.219,,205,1997,-718
17:16:10.229,,189,1997,-722
17:16:10.239,,230,1997,-600
17:16:10.249,,177,1997,-502
17:16:10.259,,111,1983,-426
17:16:10.269,,78,1864,-354
17:16:10.279,,69,1736,-306
17:16:10.289,,44,1637,-264
17:16:10.299,,11,1532,-250
17:16:10.309,,10,1437,-261
17:16:10.319,,47,1389,-286
17:16:10.329,,19,1330,-296
17:16:10.339,,-21,1256,-278
17:16:10.349,,-60,1183,-267
17:16:10.359,,-91,1084,-203
17:16:10.369,,-92,922,-124
17:16:10.379,,-44,843,-118
17:16:10.389,,-16,754,-108
17:16:10.399,,-13,666,-99
17:16:10.409,,-39,625,-102
17:16:10.419,,-46,590,-140
17:16:10.429,,13,529,-195
17:16:10.439,,52,482,-229
17:16:10.449,,27,439,-256
17:16:10.459,,54,424,-187
17:16:10.469,,31,419,-172
17:16:10.479,,1,392,-224
17:16:10.489,,24,361,-304
17:16:10.499,,85,307,-309
17:16:10.509,,96,223,-259
17:16:10.519,,138,135,-274
17:16:10.529,,219,58,-282
17:16:10.539,,334,-50,-306
17:16:10.549,,417,-140,-231
17:16:10.559,,434,-234,-165
17:16:10.569,,413,-341,-102
17:16:10.579,,376,-391,-33
17:16:10.589,,337,-396,-8
17:16:10.599,,326,-391,-19
17:16:10.609,,334,-388,-31
17:16:10.619,,362,-394,-13
17:16:10.629,,448,-566,11
17:16:10.639,,496,-656,25
17:16:10.649,,573,-769,43
17:16:10.659,,694,-985,90
17:16:10.669,,815,-1265,142
17:16:10.679,,853,-1470,139
17:16:10.689,,806,-1555,158
17:16:10.699,,784,-1611,102
17:16:10.709,,798,-1671,55
17:16:10.719,,807,-1714,-7
17:16:10.729,,825,-1751,-10
17:16:10.739,,845,-1849,22
17:16:10.749,,879,-1998,105
17:16:10.759,,943,-1998,101
17:16:10.769,,1028,-1998,82
17:16:10.779,,1077,-1998,65
17:16:10.789,,1037,-1998,19
17:16:10.799,,957,-1998,-25
17:16:10.809,,883,-1998,-37
17:16:10.819,,828,-1998,-30
17:16:10.829,,739,-1996,5
17:16:10.839,,618,-1887,45
17:16:10.849,,579,-1610,102
17:16:10.859,,326,-1727,126
17:16:10.869,,392,-1506,282
17:16:10.879,,205,-1374,291
17:16:10.889,,119,-1224,311
17:16:10.899,,199,-1048,260
17:16:10.909,,241,-913,192
17:16:10.919,,167,-882,119
17:16:10.929,,154,-826,119
17:16:10.939,,241,-717,119
17:16:10.949,,249,-592,80
17:16:10.959,,187,-458,3
17:16:10.969,,130,-342,-52
17:16:10.979,,86,-247,-62
17:16:10.989,,56,-195,-74
17:16:10.999,,53,-168,-75
17:16:11.009,,53,-119,-88
17:16:11.019,,90,-102,-111
17:16:11.029,,103,-56,-121
17:16:11.039,,77,-8,-155
17:16:11.049,,100,46,-197
17:16:11.059,,160,87,-250
17:16:11.069,,212,122,-308
17:16:11.079,,247,169,-343
17:16:11.089,,287,212,-354
17:16:11.099,,320,235,-357
17:16:11.109,,349,271,-358
17:16:11.119,,376,352,-392
17:16:11.129,,384,463,-423
17:16:11.139,,333,677,-528
17:16:11.149,,326,798,-594
17:16:11.159,,306,903,-679
17:16:11.169,,284,983,-736
17:16:11.179,,290,1012,-763
17:16:11.189,,348,955,-709
17:16:11.199,,375,880,-599
17:16:11.209,,340,811,-473
17:16:11.219,,269,815,-369
17:16:11.229,,218,885,-306
17:16:11.239,,191,959,-253
17:16:11.249,,158,1018,-226
17:16:11.259,,150,1074,-245
17:16:11.269,,249,1121,-334
17:16:11.385,,741,1997,-858
17:16:11.386,,741,1997,-858
17:16:11.388,,741,1997,-858
17:16:11.389,,741,1997,-945
17:16:11.390,,683,1997,-945
17:16:11.392,,683,1997,-945
17:16:11.393,,683,1997,-945
17:16:11.394,,683,1997,-945
17:16:11.396,,683,1997,-945
17:16:11.397,,683,1997,-945
17:16:11.398,,683,1997,-939
17:16:11.400,,670,1997,-939
17:16:11.401,,670,1997,-939
17:16:11.409,,638,1997,-863
17:16:11.419,,580,1997,-799
17:16:11.429,,550,1997,-757
17:16:11.439,,537,1997,-742
17:16:11.449,,533,1997,-759
17:16:11.459,,543,1997,-794
17:16:11.469,,559,1997,-810
17:16:11.479,,561,1997,-790
17:16:11.489,,558,1997,-752
17:16:11.499,,532,1997,-707
17:16:11.509,,496,1996,-667
17:16:11.519,,419,1915,-579
17:16:11.529,,374,1840,-523
17:16:11.539,,331,1751,-448
17:16:11.549,,316,1661,-391
17:16:11.559,,307,1591,-371
17:16:11.569,,252,1518,-290
17:16:11.579,,231,1453,-293
17:16:11.589,,252,1342,-283
17:16:11.599,,163,1239,-288
17:16:11.609,,121,1157,-250
17:16:11.619,,83,1069,-227
17:16:11.629,,62,964,-211
17:16:11.639,,55,849,-176
17:16:11.649,,66,622,-91
17:16:11.659,,88,531,-57
17:16:11.669,,77,455,-33
17:16:11.679,,50,380,-41
17:16:11.689,,17,336,-94
17:16:11.699,,-6,350,-174
17:16:11.709,,-1,362,-250
17:16:11.719,,19,371,-261
17:16:11.729,,68,354,-320
17:16:11.739,,107,284,-319
17:16:11.749,,205,188,-319
17:16:11.759,,56,138,-255
17:16:11.769,,7,106,-204
17:16:11.779,,89,-82,-228
17:16:11.789,,119,-145,-269
17:16:11.799,,127,-161,-318
17:16:11.809,,146,-199,-344
17:16:11.819,,152,-255,-350
17:16:11.829,,122,-299,-341
17:16:11.839,,55,-316,-259
17:16:11.849,,0,-360,-144
17:16:11.859,,-58,-397,-64
17:16:11.869,,-68,-450,-36
17:16:11.879,,-81,-511,-31
17:16:11.889,,-67,-569,-18
17:16:11.899,,-32,-644,-7
17:16:11.909,,3,-705,-49
17:16:11.919,,-33,-705,-22
17:16:11.929,,-37,-781,62
17:16:11.939,,-11,-872,158
17:16:11.949,,-46,-929,228
17:16:11.959,,-100,-1010,275
17:16:11.969,,-76,-1137,277
17:16:11.979,,-38,-1243,315
17:16:11.989,,15,-1334,266
17:16:11.999,,106,-1472,209
17:16:12.009,,225,-1617,145
17:16:12.019,,339,-1818,138
17:16:12.029,,425,-1987,172
17:16:12.039,,418,-1998,200
17:16:12.049,,353,-1998,221
17:16:12.059,,321,-1998,255
17:16:12.069,,287,-1998,272
17:16:12.079,,249,-1998,265
17:16:12.089,,281,-1998,249
17:16:12.099,,251,-1998,209
17:16:12.109,,270,-1998,202
17:16:12.119,,241,-1998,186
17:16:12.129,,211,-1942,196
17:16:12.139,,203,-1786,156
17:16:12.149,,222,-1592,181
17:16:12.159,,162,-1275,128
17:16:12.169,,125,-1226,127
17:16:12.179,,-57,-1075,167
17:16:12.189,,-136,-1075,165
17:16:12.199,,-114,-968,204
17:16:12.209,,-115,-800,239
17:16:12.219,,-194,-646,197
17:16:12.229,,-339,-684,153
17:16:12.239,,-310,-488,144
17:16:12.249,,-310,-443,98
17:16:12.259,,-281,-358,-3
17:16:12.269,,-259,-365,-54
17:16:12.279,,-230,-357,-105
17:16:12.289,,-177,-315,-169
17:16:12.299,,-179,-274,-195
17:16:12.309,,-209,-222,-210
17:16:12.319,,-269,-163,-216
17:16:12.329,,-306,-106,-225
17:16:12.339,,-280,-67,-238
17:16:12.349,,-251,-20,-258
17:16:12.359,,-200,35,-263
17:16:12.369,,-149,84,-289
17:16:12.379,,-134,136,-310
17:16:12.389,,-161,188,-305
17:16:12.399,,-203,234,-329
17:16:12.409,,-201,276,-361
17:16:12.419,,-291,318,-373
17:16:12.429,,-281,315,-363
17:16:12.439,,-211,303,-347
17:16:12.449,,-77,312,-332
17:16:12.459,,-9,360,-325
17:16:12.469,,40,406,-311
17:16:12.479,,55,506,-315
17:16:12.489,,47,639,-360
17:16:12.499,,54,760,-399
17:16:12.509,,37,882,-387
17:16:12.519,,-62,961,-370
17:16:12.529,,-149,1030,-408
17:16:12.539,,-186,1141,-458
17:16:12.549,,-145,1124,-459
17:16:12.559,,35,1086,-398
17:16:12.569,,164,1040,-358
17:16:12.579,,175,1009,-317
17:16:12.589,,189,1005,-301
17:16:12.599,,188,1059,-293
17:16:12.609,,170,1160,-313
17:16:12.619,,169,1270,-311
17:16:12.629,,182,1359,-305
17:16:12.639,,224,1397,-310
17:16:12.649,,286,1415,-316
17:16:12.659,,403,1436,-309
17:16:12.669,,458,1480,-352
17:16:12.679,,463,1631,-439
17:16:12.689,,397,1733,-511
17:16:12.699,,405,1849,-582
17:16:12.709,,475,1957,-615
17:16:12.719,,553,1984,-606
17:16:12.729,,586,1994,-602
17:16:12.739,,614,1997,-637
17:16:12.749,,619,1997,-714
17:16:12.759,,577,1997,-799
17:16:12.879,,223,1533,-487
17:16:12.881,,223,1533,-487
17:16:12.882,,223,1533,-487
17:16:12.883,,178,1486,-468
17:16:12.885,,178,1486,-468
17:16:12.886,,178,1486,-468
17:16:12.887,,178,1486,-468
17:16:12.889,,178,1486,-468
17:16:12.890,,178,1486,-468
17:16:12.892,,178,1486,-449
17:16:12.893,,156,1437,-449
17:16:12.894,,156,1437,-449
17:16:12.896,,156,1437,-449
17:16:12.899,,156,1437,-449
17:16:12.909,,126,1392,-410
17:16:12.919,,78,1346,-363
17:16:12.929,,55,1231,-264
17:16:12.939,,46,1154,-231
17:16:12.949,,82,1079,-198
17:16:12.959,,75,1018,-176
17:16:12.969,,25,992,-157
17:16:12.979,,-72,1005,-138
17:16:12.989,,-146,1015,-100
17:16:12.999,,-169,1016,-85
17:16:13.009,,-174,1016,-107
17:16:13.019,,-142,994,-151
17:16:13.029,,-125,938,-188
17:16:13.039,,-97,841,-195
17:16:13.049,,-52,730,-177
17:16:13.059,,65,471,-130
17:16:13.069,,77,319,-88
17:16:13.079,,70,169,-39
17:16:13.089,,42,48,-27
17:16:13.099,,30,-15,-83
17:16:13.109,,18,-37,-136
17:16:13.119,,36,-47,-198
17:16:13.129,,79,-88,-296
17:16:13.139,,154,-133,-404
17:16:13.149,,174,-158,-354
17:16:13.159,,209,-272,-241
17:16:13.169,,219,-420,-217
17:16:13.179,,170,-506,-213
17:16:13.189,,115,-596,-197
17:16:13.199,,95,-627,-184
17:16:13.209,,82,-646,-178
17:16:13.219,,70,-635,-187
17:16:13.229,,52,-607,-191
17:16:13.239,,39,-606,-215
17:16:13.249,,36,-612,-212
17:16:13.259,,28,-687,-124
17:16:13.269,,27,-804,-65
17:16:13.279,,56,-912,-23
17:16:13.289,,70,-1007,-10
17:16:13.299,,75,-1078,-27
17:16:13.309,,91,-1120,-88
17:16:13.319,,116,-1132,-151
17:16:13.329,,148,-1181,-185
17:16:13.339,,235,-1212,-208
17:16:13.349,,263,-1371,-144
17:16:13.359,,347,-1537,-82
17:16:13.369,,406,-1747,-9
17:16:13.379,,458,-1954,23
17:16:13.389,,463,-1998,48
17:16:13.399,,456,-1998,34
17:16:13.409,,481,-1998,21
17:16:13.419,,527,-1998,-19
17:16:13.429,,564,-1998,-66
17:16:13.439,,572,-1998,-131
17:16:13.449,,534,-1990,-123
17:16:13.459,,511,-1844,-92
17:16:13.469,,413,-1775,-73
17:16:13.479,,269,-1659,-140
17:16:13.489,,216,-1599,-9
17:16:13.499,,259,-1355,73
17:16:13.509,,195,-1152,-13
17:16:13.519,,-209,-1393,133
17:16:13.529,,-105,-1168,156
17:16:13.539,,146,-1044,194
17:16:13.549,,2,-1017,121
17:16:13.559,,-199,-983,114
17:16:13.569,,-164,-708,110
17:16:13.579,,-134,-621,57
17:16:13.589,,-198,-553,26
17:16:13.599,,-204,-473,-4
17:16:13.609,,-215,-403,-36
17:16:13.619,,-236,-330,-26
17:16:13.629,,-246,-257,-32
17:16:13.639,,-271,-210,-31
17:16:13.649,,-296,-181,-55
17:16:13.659,,-278,-166,-78
17:16:13.669,,-259,-156,-103
17:16:13.679,,-220,-165,-139
17:16:13.689,,-196,-151,-149
17:16:13.699,,-133,-89,-148
17:16:13.709,,-129,-21,-139
17:16:13.719,,-131,73,-126
17:16:13.729,,-116,163,-143
17:16:13.739,,-97,255,-186
17:16:13.749,,-54,333,-232
17:16:13.759,,-27,395,-265
17:16:13.769,,0,432,-300
17:16:13.779,,76,470,-337
17:16:13.789,,142,509,-373
17:16:13.799,,184,553,-393
17:16:13.809,,202,613,-410
17:16:13.819,,222,668,-422
17:16:13.829,,149,880,-483
17:16:13.839,,68,1016,-570
17:16:13.849,,36,1094,-642
17:16:13.859,,87,1077,-647
17:16:13.869,,157,987,-603
17:16:13.879,,270,908,-507
17:16:13.889,,419,870,-435
17:16:13.899,,441,901,-392
17:16:13.909,,433,956,-334
17:16:13.919,,360,983,-287
17:16:13.929,,287,1037,-278
17:16:13.939,,283,1166,-266
17:16:13.949,,283,1287,-337
17:16:13.959,,388,1499,-430
17:16:13.969,,495,1562,-486
17:16:13.979,,646,1652,-361
17:16:13.989,,813,1758,-438
17:16:13.999,,773,1940,-532
17:16:14.009,,685,1997,-666
17:16:14.019,,557,1997,-756
17:16:14.029,,408,1997,-826
17:16:14.039,,352,1997,-844
17:16:14.049,,365,1997,-798
17:16:14.059,,399,1997,-772
17:16:14.069,,337,1997,-740
17:16:14.079,,322,1997,-766
17:16:14.089,,393,1997,-774
17:16:14.099,,420,1997,-783
17:16:14.109,,421,1992,-768
17:16:14.119,,366,1987,-720
17:16:14.129,,305,1943,-650
17:16:14.139,,244,1852,-570
17:16:14.149,,180,1770,-484
17:16:14.159,,150,1705,-433
17:16:14.169,,141,1649,-388
17:16:14.179,,161,1598,-342
17:16:14.189,,165,1515,-309
17:16:14.199,,136,1444,-283
17:16:14.209,,86,1379,-326
17:16:14.219,,37,1183,-327
17:16:14.229,,-5,1061,-301
17:16:14.239,,-29,925,-266
17:16:14.249,,-49,821,-218
17:16:14.364,,-256,349,-121
17:16:14.366,,-256,349,-121
17:16:14.367,,-299,280,-108
17:16:14.368,,-299,280,-108
17:16:14.370,,-299,280,-108
17:16:14.371,,-299,280,-108
17:16:14.373,,-299,280,-108
17:16:14.374,,-299,280,-108
17:16:14.375,,-299,280,-108
17:16:14.377,,-331,200,-116
17:16:14.378,,-331,200,-116
17:16:14.379,,-331,200,-116
17:16:14.381,,-331,200,-116
17:16:14.389,,-332,126,-128
17:16:14.399,,-293,71,-137
17:16:14.409,,-199,5,-150
17:16:14.419,,-120,-66,-165
17:16:14.429,,-82,-134,-175
17:16:14.439,,-48,-178,-195
17:16:14.449,,-16,-226,-188
17:16:14.459,,20,-271,-195
17:16:14.469,,118,-374,-208
17:16:14.479,,105,-448,-188
17:16:14.489,,94,-542,-165
17:16:14.499,,81,-615,-147
17:16:14.509,,58,-688,-120
17:16:14.519,,22,-741,-101
17:16:14.529,,-19,-738,-108
17:16:14.539,,-18,-707,-131
17:16:14.549,,-21,-662,-110
17:16:14.559,,-38,-654,-105
17:16:14.569,,6,-690,-105
17:16:14.579,,14,-749,-72
17:16:14.589,,3,-770,-41
17:16:14.599,,54,-947,28
17:16:14.609,,91,-1074,82
17:16:14.619,,135,-1210,119
17:16:14.629,,110,-1359,147
17:16:14.639,,128,-1433,155
17:16:14.649,,183,-1525,165
17:16:14.659,,222,-1551,159
17:16:14.669,,235,-1677,182
17:16:14.679,,243,-1796,189
17:16:14.689,,280,-1947,193
17:16:14.699,,307,-1998,264
17:16:14.709,,355,-1998,288
17:16:14.719,,381,-1998,323
17:16:14.729,,308,-1998,332
17:16:14.739,,257,-1998,352
17:16:14.749,,240,-1998,351
17:16:14.759,,294,-1998,367
17:16:14.769,,238,-1998,345
17:16:14.779,,226,-1942,316
17:16:14.789,,218,-1769,299
17:16:14.799,,205,-1606,269
17:16:14.809,,191,-1408,191
17:16:14.819,,89,-1354,164
17:16:14.829,,100,-1148,154
17:16:14.839,,132,-1035,101
17:16:14.849,,23,-1089,139
17:16:14.859,,132,-984,110
17:16:14.869,,101,-934,101
17:16:14.879,,34,-871,86
17:16:14.889,,16,-783,50
17:16:14.899,,-21,-700,44
17:16:14.909,,-67,-617,48
17:16:14.919,,-84,-531,50
17:16:14.929,,-95,-486,39
17:16:14.939,,-115,-451,30
17:16:14.949,,-129,-407,-11
17:16:14.959,,-126,-337,-73
17:16:14.969,,-106,-264,-106
17:16:14.979,,-65,-169,-208
17:16:14.989,,-22,-116,-232
17:16:14.999,,28,-92,-248
17:16:15.009,,45,-62,-257
17:16:15.019,,9,-7,-257
17:16:15.029,,2,50,-233
17:16:15.039,,6,79,-245
17:16:15.049,,28,100,-271
17:16:15.059,,43,142,-298
17:16:15.069,,48,212,-349
17:16:15.079,,76,271,-344
17:16:15.089,,138,340,-389
17:16:15.099,,167,434,-384
17:16:15.109,,203,625,-399
17:16:15.119,,125,738,-436
17:16:15.129,,55,835,-463
17:16:15.139,,-65,844,-512
17:16:15.149,,-185,745,-528
17:16:15.159,,-224,583,-417
17:16:15.169,,-109,404,-269
17:16:15.179,,37,345,-144
17:16:15.189,,152,447,-91
17:16:15.199,,221,660,-101
17:16:15.209,,220,879,-146
17:16:15.219,,270,1048,-125
17:16:15.229,,245,1181,-45
17:16:15.239,,162,1265,195
17:16:15.249,,223,1360,264
17:16:15.259,,294,1558,220
17:16:15.269,,334,1731,192
17:16:15.279,,410,1832,92
17:16:15.289,,548,1918,33
17:16:15.299,,568,1954,-77
17:16:15.309,,453,1991,-104
17:16:15.319,,495,1997,-244
17:16:15.329,,549,1997,-309
17:16:15.339,,582,1997,-371
17:16:15.349,,632,1997,-403
17:16:15.359,,624,1997,-431
17:16:15.369,,632,1997,-433
17:16:15.379,,577,1997,-417
17:16:15.389,,556,1997,-408
17:16:15.399,,526,1997,-401
17:16:15.409,,492,1996,-415
17:16:15.419,,494,1982,-405
17:16:15.429,,482,1940,-391
17:16:15.439,,449,1878,-392
17:16:15.449,,417,1826,-392
17:16:15.459,,381,1800,-385
17:16:15.469,,353,1785,-361
17:16:15.479,,307,1779,-354
17:16:15.489,,277,1772,-316
17:16:15.499,,275,1702,-265
17:16:15.509,,277,1634,-223
17:16:15.519,,283,1581,-165
17:16:15.529,,251,1528,-135
17:16:15.539,,198,1488,-142
17:16:15.549,,164,1453,-149
17:16:15.559,,141,1420,-154
17:16:15.569,,125,1373,-147
17:16:15.579,,116,1317,-150
17:16:15.589,,111,1221,-161
17:16:15.599,,84,1085,-158
17:16:15.609,,72,948,-148
17:16:15.619,,36,832,-86
17:16:15.629,,21,614,-73
17:16:15.639,,-25,541,-48
17:16:15.649,,-134,505,-52
17:16:15.659,,-230,495,-51
17:16:15.669,,-274,493,-42
17:16:15.679,,-323,515,-42
17:16:15.689,,-357,496,-58
17:16:15.699,,-350,464,-24
17:16:15.709,,-337,421,12
17:16:15.719,,-339,369,10
17:16:15.729,,-302,321,-25
17:16:15.739,,-266,293,-59
17:16:15.749,,-217,165,-163
17:16:15.870,,-131,-273,-107
17:16:15.871,,-131,-273,-107
17:16:15.873,,-131,-273,-107
17:16:15.874,,-131,-273,-107
17:16:15.875,,-131,-273,-107
17:16:15.877,,-131,-273,-107
17:16:15.878,,-131,-273,-107
17:16:15.879,,-69,-326,-94
17:16:15.881,,-69,-326,-94
17:16:15.882,,-69,-326,-94
17:16:15.883,,-69,-326,-94
17:16:15.885,,-69,-326,-94
17:16:15.886,,-69,-326,-94
17:16:15.889,,-28,-396,-99
17:16:15.899,,7,-428,-90
17:16:15.909,,-4,-419,-57
17:16:15.919,,-99,-384,-41
17:16:15.929,,-138,-360,-60
17:16:15.939,,-90,-373,-38
17:16:15.949,,-34,-413,59
17:16:15.959,,87,-589,123
17:16:15.969,,177,-813,231
17:16:15.979,,274,-1069,308
17:16:15.989,,426,-1363,346
17:16:15.999,,533,-1581,350
17:16:16.009,,413,-1773,334
17:16:16.019,,396,-1854,340
17:16:16.029,,444,-1975,383
17:16:16.039,,522,-1998,434
17:16:16.049,,575,-1998,516
17:16:16.059,,622,-1998,594
17:16:16.069,,663,-1998,623
17:16:16.079,,677,-1998,570
17:16:16.089,,662,-1998,531
17:16:16.099,,628,-1998,516
17:16:16.109,,594,-1998,505
17:16:16.119,,592,-1998,484
17:16:16.129,,583,-1998,457
17:16:16.139,,509,-1849,431
17:16:16.149,,447,-1616,406
17:16:16.159,,401,-1354,330
17:16:16.169,,216,-1079,380
17:16:16.179,,122,-805,373
17:16:16.189,,141,-469,428
17:16:16.199,,245,-172,332
17:16:16.209,,-58,-467,108
17:16:16.219,,-307,-784,453
17:16:16.229,,-106,-446,391
17:16:16.239,,163,-240,371
17:16:16.249,,-115,-162,358
17:16:16.259,,-369,-242,243
17:16:16.269,,-236,-86,202
17:16:16.279,,-200,-33,136
17:16:16.289,,-202,-60,88
17:16:16.299,,-144,-111,21
17:16:16.309,,-51,-140,-95
17:16:16.319,,-7,-167,-164
17:16:16.329,,53,-162,-233
17:16:16.339,,119,-121,-252
17:16:16.349,,129,-92,-252
17:16:16.359,,155,-64,-310
17:16:16.369,,208,27,-344
17:16:16.379,,178,192,-369
17:16:16.389,,85,415,-419
17:16:16.399,,73,527,-440
17:16:16.409,,100,628,-472
17:16:16.419,,84,732,-530
17:16:16.429,,41,830,-584
17:16:16.439,,-1,942,-632
17:16:16.449,,-33,1016,-640
17:16:16.459,,-55,1025,-649
17:16:16.469,,-54,981,-609
