Sensors' Acquisition [Hz]: Acc@104.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ
17:17:54.546,,-121,195,965
17:17:54.556,,-116,187,961
17:17:54.566,,-114,176,955
17:17:54.576,,-120,173,954
17:17:54.586,,-120,184,957
17:17:54.596,,-124,200,952
17:17:54.606,,-138,204,950
17:17:54.616,,-131,188,967
17:17:54.626,,-126,182,973
17:17:54.636,,-116,195,974
17:17:54.646,,-122,203,971
17:17:54.656,,-121,211,976
17:17:54.666,,-122,212,979
17:17:54.676,,-120,203,973
17:17:54.686,,-110,195,968
17:17:54.696,,-105,199,967
17:17:54.706,,-110,199,976
17:17:54.716,,-112,195,974
17:17:54.726,,-109,198,972
17:17:54.736,,-108,196,969
17:17:54.746,,-103,191,971
17:17:54.756,,-107,189,980
17:17:54.766,,-111,177,979
17:17:54.776,,-106,172,977
17:17:54.786,,-105,175,975
17:17:54.796,,-105,181,969
17:17:54.806,,-104,189,968
17:17:54.816,,-105,193,968
17:17:54.826,,-104,194,965
17:17:54.947,,-98,187,994
17:17:54.948,,-98,187,994
17:17:54.950,,-98,187,994
17:17:54.951,,-98,179,990
17:17:54.953,,-94,179,990
17:17:54.954,,-94,179,990
17:17:54.955,,-94,179,990
17:17:54.957,,-94,179,990
17:17:54.958,,-94,179,990
17:17:54.959,,-94,179,990
17:17:54.961,,-90,176,984
17:17:54.962,,-90,176,984
17:17:54.963,,-90,176,984
17:17:54.966,,-90,176,984
17:17:54.976,,-86,181,980
17:17:54.986,,-85,189,976
17:17:54.996,,-89,193,972
17:17:55.006,,-88,191,970
17:17:55.016,,-85,190,964
17:17:55.026,,-86,189,966
17:17:55.036,,-87,191,967
17:17:55.046,,-89,192,971
17:17:55.056,,-89,193,972
17:17:55.066,,-91,193,974
17:17:55.076,,-92,190,978
17:17:55.086,,-92,190,982
17:17:55.096,,-93,189,982
17:17:55.106,,-89,188,983
17:17:55.116,,-86,189,983
17:17:55.126,,-87,191,985
17:17:55.136,,-90,189,984
17:17:55.146,,-89,180,972
17:17:55.156,,-88,177,967
17:17:55.166,,-85,175,962
17:17:55.176,,-82,183,960
17:17:55.186,,-86,188,958
17:17:55.196,,-87,188,961
17:17:55.206,,-85,189,968
17:17:55.216,,-86,192,975
17:17:55.226,,-89,192,984
17:17:55.236,,-90,190,989
17:17:55.246,,-86,191,990
17:17:55.256,,-87,194,992
17:17:55.266,,-89,197,992
17:17:55.276,,-88,210,986
17:17:55.286,,-87,208,985
17:17:55.296,,-85,202,985
17:17:55.306,,-80,197,981
17:17:55.316,,-75,197,980
17:17:55.326,,-78,194,980
17:17:55.336,,-80,187,980
17:17:55.346,,-77,181,979
17:17:55.356,,-75,181,978
17:17:55.366,,-77,185,974
17:17:55.376,,-79,188,970
17:17:55.386,,-81,185,967
17:17:55.396,,-83,180,969
17:17:55.406,,-85,182,969
17:17:55.416,,-85,189,969
17:17:55.426,,-87,193,971
17:17:55.436,,-91,195,974
17:17:55.446,,-96,189,980
17:17:55.456,,-94,185,983
17:17:55.466,,-95,188,981
17:17:55.476,,-94,186,978
17:17:55.486,,-92,183,977
17:17:55.496,,-92,182,978
17:17:55.506,,-89,184,975
17:17:55.516,,-85,192,973
17:17:55.526,,-86,189,971
17:17:55.536,,-82,186,972
17:17:55.546,,-81,191,972
17:17:55.556,,-84,193,970
17:17:55.566,,-81,193,969
17:17:55.576,,-78,193,971
17:17:55.586,,-81,190,976
17:17:55.596,,-87,184,981
17:17:55.606,,-86,182,981
17:17:55.616,,-80,186,981
17:17:55.626,,-79,193,978
17:17:55.636,,-84,195,977
17:17:55.646,,-85,197,979
17:17:55.656,,-87,197,979
17:17:55.666,,-84,195,978
17:17:55.676,,-81,199,979
17:17:55.686,,-85,203,979
17:17:55.696,,-88,197,978
17:17:55.706,,-84,190,979
17:17:55.716,,-83,191,979
17:17:55.726,,-83,190,974
17:17:55.736,,-80,190,974
17:17:55.746,,-81,192,975
17:17:55.756,,-84,192,978
17:17:55.766,,-85,187,978
17:17:55.776,,-78,185,976
17:17:55.786,,-78,196,973
17:17:55.796,,-87,196,974
17:17:55.806,,-87,192,977
17:17:55.816,,-83,190,977
17:17:55.826,,-82,187,973
17:17:55.836,,-81,183,973
17:17:55.846,,-82,182,974
17:17:55.856,,-81,183,976
17:17:55.866,,-80,185,977
17:17:55.876,,-79,189,975
17:17:55.886,,-76,191,976
17:17:55.896,,-78,195,978
17:17:55.906,,-82,194,979
17:17:55.916,,-79,195,979
17:17:55.926,,-80,198,979
17:17:55.936,,-80,199,980
17:17:55.946,,-82,198,978
17:17:55.956,,-81,193,975
17:17:55.966,,-78,185,971
17:17:55.976,,-73,185,970
17:17:55.986,,-75,195,971
17:17:55.996,,-82,195,973
17:17:56.006,,-80,190,977
17:17:56.016,,-77,190,980
17:17:56.026,,-76,192,978
17:17:56.036,,-79,193,977
17:17:56.046,,-78,192,976
17:17:56.056,,-79,190,977
17:17:56.066,,-79,190,975
17:17:56.076,,-79,192,973
17:17:56.086,,-78,195,973
17:17:56.096,,-83,194,975
17:17:56.106,,-82,187,977
17:17:56.116,,-81,184,979
17:17:56.126,,-79,182,979
17:17:56.136,,-77,184,980
17:17:56.146,,-78,193,979
17:17:56.156,,-81,198,980
17:17:56.166,,-82,195,979
17:17:56.176,,-76,189,976
17:17:56.186,,-77,194,976
17:17:56.196,,-80,195,975
17:17:56.206,,-78,193,978
17:17:56.216,,-76,190,977
17:17:56.226,,-74,189,976
17:17:56.236,,-73,195,978
17:17:56.246,,-76,197,979
17:17:56.256,,-74,196,978
17:17:56.266,,-74,192,977
17:17:56.276,,-74,189,975
17:17:56.286,,-73,189,977
17:17:56.296,,-71,192,975
17:17:56.306,,-70,192,977
17:17:56.316,,-70,195,976
17:17:56.326,,-72,195,974
17:17:56.336,,-71,197,975
17:17:56.346,,-75,199,980
17:17:56.356,,-78,194,981
17:17:56.366,,-75,192,983
17:17:56.376,,-75,192,982
17:17:56.386,,-75,191,981
17:17:56.396,,-75,190,982
17:17:56.406,,-78,193,980
17:17:56.521,,-76,193,985
17:17:56.522,,-76,193,985
17:17:56.524,,-76,193,985
17:17:56.525,,-76,193,985
17:17:56.526,,-76,193,985
17:17:56.528,,-76,193,989
17:17:56.529,,-74,193,989
17:17:56.530,,-74,193,989
17:17:56.532,,-74,193,989
17:17:56.533,,-74,193,989
17:17:56.535,,-74,193,989
17:17:56.536,,-74,193,989
17:17:56.537,,-72,191,991
17:17:56.546,,-72,191,991
17:17:56.556,,-70,188,989
17:17:56.566,,-68,192,986
17:17:56.576,,-67,196,981
17:17:56.586,,-68,199,978
17:17:56.596,,-72,198,974
17:17:56.606,,-72,195,972
17:17:56.616,,-74,192,971
17:17:56.626,,-73,187,967
17:17:56.636,,-71,184,966
17:17:56.646,,-71,184,964
17:17:56.656,,-72,187,963
17:17:56.666,,-76,190,966
17:17:56.676,,-73,193,969
17:17:56.686,,-80,199,979
17:17:56.696,,-78,193,982
17:17:56.706,,-76,192,985
17:17:56.716,,-76,198,986
17:17:56.726,,-80,200,986
17:17:56.736,,-78,199,987
17:17:56.746,,-73,193,985
17:17:56.756,,-70,188,981
17:17:56.766,,-66,188,980
17:17:56.776,,-66,189,976
17:17:56.786,,-64,185,974
17:17:56.796,,-64,184,973
17:17:56.806,,-64,186,969
17:17:56.816,,-67,191,969
17:17:56.826,,-67,193,970
17:17:56.836,,-72,199,973
17:17:56.846,,-74,202,977
17:17:56.856,,-75,197,979
17:17:56.866,,-74,194,981
17:17:56.876,,-76,196,982
17:17:56.886,,-79,195,984
17:17:56.896,,-78,195,984
17:17:56.906,,-77,193,982
17:17:56.916,,-76,193,980
17:17:56.926,,-75,187,977
17:17:56.936,,-71,186,973
17:17:56.946,,-66,189,972
17:17:56.956,,-63,189,972
17:17:56.966,,-63,188,973
17:17:56.976,,-61,186,975
17:17:56.986,,-66,188,976
17:17:56.996,,-69,190,975
17:17:57.006,,-71,196,975
17:17:57.016,,-72,201,974
17:17:57.026,,-74,206,978
17:17:57.036,,-79,209,979
17:17:57.046,,-77,208,981
17:17:57.056,,-73,204,980
17:17:57.066,,-75,202,980
17:17:57.076,,-75,200,979
17:17:57.086,,-73,200,976
17:17:57.096,,-70,201,974
17:17:57.106,,-73,199,973
17:17:57.116,,-71,190,975
17:17:57.126,,-66,187,976
17:17:57.136,,-64,186,977
17:17:57.146,,-65,183,978
17:17:57.156,,-68,182,978
17:17:57.166,,-65,184,979
17:17:57.176,,-65,187,977
17:17:57.186,,-67,190,979
17:17:57.196,,-71,188,984
17:17:57.206,,-68,185,986
17:17:57.216,,-67,188,982
17:17:57.226,,-69,194,978
17:17:57.236,,-73,193,977
17:17:57.246,,-72,192,976
17:17:57.256,,-72,197,974
17:17:57.266,,-76,199,971
17:17:57.276,,-74,199,971
17:17:57.286,,-73,199,970
17:17:57.296,,-72,194,971
17:17:57.306,,-72,189,974
17:17:57.316,,-70,190,975
17:17:57.326,,-70,194,980
17:17:57.336,,-70,190,983
17:17:57.346,,-70,186,983
17:17:57.356,,-68,183,981
17:17:57.366,,-67,188,981
17:17:57.376,,-72,188,980
17:17:57.386,,-69,192,980
17:17:57.396,,-71,197,980
17:17:57.406,,-73,194,979
17:17:57.416,,-69,192,978
17:17:57.426,,-68,191,975
17:17:57.436,,-68,191,975
17:17:57.446,,-69,194,974
17:17:57.456,,-73,196,973
17:17:57.466,,-73,194,975
17:17:57.476,,-73,195,973
17:17:57.486,,-69,197,971
17:17:57.496,,-73,201,969
17:17:57.506,,-73,201,972
17:17:57.516,,-75,200,976
17:17:57.526,,-74,198,977
17:17:57.536,,-73,199,978
17:17:57.546,,-73,200,978
17:17:57.556,,-74,200,979
17:17:57.566,,-74,199,981
17:17:57.576,,-75,193,977
17:17:57.586,,-70,195,976
17:17:57.596,,-72,197,974
17:17:57.606,,-72,197,974
17:17:57.616,,-69,196,974
17:17:57.626,,-70,195,975
17:17:57.636,,-72,193,975
17:17:57.646,,-70,197,977
17:17:57.656,,-70,198,979
17:17:57.666,,-70,199,977
17:17:57.676,,-71,196,979
17:17:57.686,,-73,197,977
17:17:57.696,,-73,200,977
17:17:57.706,,-70,203,975
17:17:57.716,,-74,203,975
17:17:57.726,,-75,200,978
17:17:57.736,,-74,196,980
17:17:57.746,,-72,194,978
17:17:57.756,,-70,191,975
17:17:57.766,,-68,193,974
17:17:57.776,,-71,197,975
17:17:57.786,,-72,193,978
17:17:57.796,,-69,194,978
17:17:57.806,,-68,195,976
17:17:57.816,,-70,196,976
17:17:57.826,,-69,197,975
17:17:57.836,,-72,194,977
17:17:57.846,,-73,193,976
17:17:57.856,,-71,191,974
17:17:57.866,,-71,192,974
17:17:57.876,,-73,192,975
17:17:57.886,,-75,192,976
17:17:57.896,,-74,193,976
17:17:57.906,,-73,195,975
17:17:57.916,,-71,194,972
17:17:57.926,,-70,192,974
17:17:57.936,,-71,194,978
17:17:57.946,,-75,196,979
17:17:57.956,,-77,197,976
17:17:57.966,,-74,192,977
17:17:57.976,,-72,190,977
17:17:58.097,,-74,196,976
17:17:58.098,,-74,196,976
17:17:58.099,,-74,196,976
17:17:58.101,,-74,196,976
17:17:58.102,,-74,196,976
17:17:58.103,,-74,196,976
17:17:58.105,,-73,192,976
17:17:58.106,,-73,192,976
17:17:58.108,,-73,192,976
17:17:58.109,,-73,192,976
17:17:58.110,,-73,192,976
17:17:58.112,,-73,192,976
17:17:58.113,,-73,192,976
17:17:58.116,,-69,189,974
17:17:58.126,,-68,190,974
17:17:58.136,,-70,192,973
17:17:58.146,,-71,192,973
17:17:58.156,,-71,192,975
17:17:58.166,,-71,193,975
17:17:58.176,,-70,195,975
17:17:58.186,,-71,200,977
17:17:58.196,,-74,202,978
17:17:58.206,,-76,199,977
17:17:58.216,,-75,196,978
17:17:58.226,,-72,185,978
17:17:58.236,,-71,187,978
17:17:58.246,,-73,188,978
17:17:58.256,,-72,188,980
17:17:58.266,,-69,190,979
17:17:58.276,,-69,191,975
17:17:58.286,,-69,193,975
17:17:58.296,,-72,193,973
17:17:58.306,,-70,195,973
17:17:58.316,,-72,198,973
17:17:58.326,,-71,197,974
17:17:58.336,,-71,197,976
17:17:58.346,,-72,198,976
17:17:58.356,,-73,196,976
17:17:58.366,,-73,194,981
17:17:58.376,,-74,194,979
17:17:58.386,,-74,195,977
17:17:58.396,,-71,200,979
17:17:58.406,,-75,202,979
17:17:58.416,,-74,199,980
17:17:58.426,,-72,197,978
17:17:58.436,,-72,196,979
17:17:58.446,,-71,192,977
17:17:58.456,,-68,192,975
17:17:58.466,,-70,194,977
17:17:58.476,,-72,200,974
17:17:58.486,,-72,198,974
17:17:58.496,,-72,193,975
17:17:58.506,,-71,192,977
17:17:58.516,,-72,193,975
17:17:58.526,,-72,194,976
17:17:58.536,,-72,195,979
17:17:58.546,,-73,197,978
17:17:58.556,,-73,196,979
17:17:58.566,,-70,196,977
17:17:58.576,,-71,195,974
17:17:58.586,,-72,196,976
17:17:58.596,,-71,198,976
17:17:58.606,,-74,193,974
17:17:58.616,,-71,192,977
17:17:58.626,,-72,194,976
17:17:58.636,,-71,194,976
17:17:58.646,,-70,196,977
17:17:58.656,,-73,198,978
17:17:58.666,,-74,196,978
17:17:58.676,,-73,193,977
17:17:58.686,,-71,194,976
17:17:58.696,,-72,198,974
17:17:58.706,,-72,200,974
17:17:58.716,,-73,201,975
17:17:58.726,,-72,199,977
17:17:58.736,,-70,190,977
17:17:58.746,,-68,191,975
17:17:58.756,,-71,198,974
17:17:58.766,,-74,200,975
17:17:58.776,,-73,196,976
17:17:58.786,,-71,194,977
17:17:58.796,,-72,193,978
17:17:58.806,,-69,190,978
17:17:58.816,,-66,192,978
17:17:58.826,,-64,196,980
17:17:58.836,,-67,203,979
17:17:58.846,,-71,206,980
17:17:58.856,,-74,203,981
17:17:58.866,,-74,196,980
17:17:58.876,,-74,198,977
17:17:58.886,,-72,195,973
17:17:58.896,,-70,193,972
17:17:58.906,,-72,191,973
17:17:58.916,,-72,189,971
17:17:58.926,,-69,186,971
17:17:58.936,,-65,188,972
17:17:58.946,,-68,194,974
17:17:58.956,,-71,198,977
17:17:58.966,,-73,201,978
17:17:58.976,,-73,201,978
17:17:58.986,,-72,196,978
17:17:58.996,,-75,198,979
17:17:59.006,,-75,193,977
17:17:59.016,,-73,192,977
17:17:59.026,,-71,194,977
17:17:59.036,,-72,195,977
17:17:59.046,,-73,192,975
17:17:59.056,,-68,187,975
17:17:59.066,,-66,192,976
17:17:59.076,,-71,195,975
17:17:59.086,,-70,192,974
17:17:59.096,,-68,192,976
17:17:59.106,,-67,197,976
17:17:59.116,,-71,204,979
17:17:59.126,,-72,201,981
17:17:59.136,,-72,196,981
17:17:59.146,,-69,194,981
17:17:59.156,,-70,196,977
17:17:59.166,,-71,195,976
17:17:59.176,,-71,197,977
17:17:59.186,,-73,197,973
17:17:59.196,,-70,197,972
17:17:59.206,,-71,198,972
17:17:59.216,,-71,198,972
17:17:59.226,,-72,199,973
17:17:59.236,,-72,198,975
17:17:59.246,,-73,196,978
17:17:59.256,,-74,192,980
17:17:59.266,,-73,191,977
17:17:59.276,,-70,192,976
17:17:59.286,,-71,192,975
17:17:59.296,,-71,194,972
17:17:59.306,,-68,196,968
17:17:59.316,,-68,201,969
17:17:59.326,,-70,196,977
17:17:59.336,,-71,198,978
17:17:59.346,,-70,201,977
17:17:59.356,,-65,203,978
17:17:59.366,,-70,200,980
17:17:59.376,,-70,195,982
17:17:59.386,,-69,198,978
17:17:59.396,,-70,197,977
17:17:59.406,,-70,196,978
17:17:59.416,,-69,196,979
17:17:59.426,,-71,195,978
17:17:59.436,,-69,191,977
17:17:59.446,,-67,187,978
17:17:59.456,,-67,188,977
17:17:59.466,,-69,189,977
17:17:59.476,,-68,191,975
17:17:59.486,,-67,197,975
17:17:59.496,,-70,199,976
17:17:59.506,,-70,195,979
17:17:59.516,,-71,194,977
17:17:59.526,,-71,198,974
17:17:59.536,,-72,199,974
17:17:59.546,,-71,200,976
17:17:59.556,,-72,199,976
17:17:59.672,,-70,196,975
17:17:59.673,,-68,201,975
17:17:59.674,,-68,201,975
17:17:59.676,,-68,201,975
17:17:59.677,,-68,201,975
17:17:59.678,,-68,201,975
17:17:59.680,,-68,201,975
17:17:59.681,,-68,201,975
17:17:59.683,,-71,201,975
17:17:59.684,,-71,201,975
17:17:59.685,,-71,201,975
17:17:59.687,,-71,201,975
17:17:59.688,,-71,201,975
17:17:59.696,,-72,192,977
17:17:59.706,,-69,188,978
17:17:59.716,,-69,192,976
17:17:59.726,,-69,195,975
17:17:59.736,,-68,198,978
17:17:59.746,,-71,199,979
17:17:59.756,,-70,196,977
17:17:59.766,,-69,199,976
17:17:59.776,,-70,198,975
17:17:59.786,,-72,199,976
17:17:59.796,,-73,197,975
17:17:59.806,,-71,197,974
17:17:59.816,,-68,195,973
17:17:59.826,,-68,192,974
17:17:59.836,,-70,192,976
17:17:59.846,,-69,189,979
17:17:59.856,,-66,184,977
17:17:59.866,,-64,186,975
17:17:59.876,,-67,192,976
17:17:59.886,,-68,201,975
17:17:59.896,,-68,202,977
17:17:59.906,,-71,200,979
17:17:59.916,,-72,198,979
17:17:59.926,,-70,197,979
17:17:59.936,,-69,199,980
17:17:59.946,,-72,199,979
17:17:59.956,,-70,197,977
17:17:59.966,,-69,196,977
17:17:59.976,,-68,194,974
17:17:59.986,,-67,193,974
17:17:59.996,,-67,195,974
17:18:00.006,,-69,199,975
17:18:00.016,,-68,194,977
17:18:00.026,,-66,195,976
17:18:00.036,,-67,194,975
17:18:00.046,,-67,194,976
17:18:00.056,,-69,194,977
17:18:00.066,,-68,194,977
17:18:00.076,,-67,193,978
17:18:00.086,,-67,196,978
17:18:00.096,,-71,196,978
17:18:00.106,,-71,193,979
17:18:00.116,,-68,194,980
17:18:00.126,,-68,196,977
17:18:00.136,,-68,196,976
17:18:00.146,,-69,198,977
17:18:00.156,,-70,196,977
17:18:00.166,,-66,195,976
17:18:00.176,,-67,198,977
17:18:00.186,,-68,197,977
17:18:00.196,,-65,193,977
17:18:00.206,,-66,190,977
17:18:00.216,,-65,192,974
17:18:00.226,,-66,194,972
17:18:00.236,,-66,197,970
17:18:00.246,,-69,203,975
17:18:00.256,,-69,199,974
17:18:00.266,,-68,191,982
17:18:00.276,,-73,200,977
17:18:00.286,,-69,194,976
17:18:00.296,,-66,193,976
17:18:00.306,,-69,197,979
17:18:00.316,,-69,201,978
17:18:00.326,,-66,203,977
17:18:00.336,,-69,202,974
17:18:00.346,,-73,200,978
17:18:00.356,,-72,196,980
17:18:00.366,,-68,197,982
17:18:00.376,,-67,195,981
17:18:00.386,,-66,192,980
17:18:00.396,,-61,191,979
17:18:00.406,,-64,192,977
17:18:00.416,,-63,192,974
17:18:00.426,,-65,193,971
17:18:00.436,,-66,191,972
17:18:00.446,,-66,191,971
17:18:00.456,,-67,195,968
17:18:00.466,,-70,201,973
17:18:00.476,,-75,207,975
17:18:00.486,,-76,206,978
17:18:00.496,,-73,205,980
17:18:00.506,,-73,201,977
17:18:00.516,,-71,197,979
17:18:00.526,,-68,195,982
17:18:00.536,,-64,191,980
17:18:00.546,,-58,188,975
17:18:00.556,,-54,188,972
17:18:00.566,,-56,191,971
17:18:00.576,,-60,196,972
17:18:00.586,,-59,194,971
17:18:00.596,,-59,196,974
17:18:00.606,,-61,196,975
17:18:00.616,,-63,196,981
17:18:00.626,,-64,194,983
17:18:00.636,,-67,191,985
17:18:00.646,,-67,190,988
17:18:00.656,,-68,200,984
17:18:00.666,,-72,201,982
17:18:00.676,,-71,199,981
17:18:00.686,,-67,198,976
17:18:00.696,,-68,199,975
17:18:00.706,,-68,199,971
17:18:00.716,,-68,196,970
17:18:00.726,,-64,196,972
17:18:00.736,,-62,196,971
17:18:00.746,,-64,195,971
17:18:00.756,,-61,192,970
17:18:00.766,,-60,195,973
17:18:00.776,,-64,194,974
17:18:00.786,,-63,192,979
17:18:00.796,,-64,190,981
17:18:00.806,,-63,191,984
17:18:00.816,,-63,194,983
17:18:00.826,,-64,196,982
17:18:00.836,,-65,196,980
17:18:00.846,,-62,193,980
17:18:00.856,,-63,196,977
17:18:00.866,,-63,199,976
17:18:00.876,,-64,199,976
17:18:00.886,,-65,202,978
17:18:00.896,,-64,199,975
17:18:00.906,,-64,196,978
17:18:00.916,,-65,193,976
17:18:00.926,,-64,194,977
17:18:00.936,,-64,196,977
17:18:00.946,,-63,194,978
17:18:00.956,,-62,192,979
17:18:00.966,,-57,189,975
17:18:00.976,,-61,191,975
17:18:00.986,,-64,194,978
17:18:00.996,,-64,194,977
17:18:01.006,,-63,194,978
17:18:01.016,,-63,195,976
17:18:01.026,,-62,191,975
17:18:01.036,,-64,190,978
17:18:01.046,,-63,190,979
17:18:01.056,,-64,192,977
17:18:01.066,,-63,192,977
17:18:01.076,,-66,193,977
17:18:01.086,,-66,197,976
17:18:01.096,,-65,200,974
17:18:01.106,,-64,201,972
17:18:01.116,,-63,199,973
17:18:01.126,,-63,195,976
17:18:01.249,,-63,192,972
17:18:01.251,,-63,192,972
17:18:01.252,,-63,192,972
17:18:01.254,,-63,192,972
17:18:01.255,,-63,192,972
17:18:01.256,,-63,192,972
17:18:01.258,,-63,192,972
17:18:01.259,,-65,196,970
17:18:01.260,,-65,196,970
17:18:01.262,,-65,196,970
17:18:01.263,,-65,196,970
17:18:01.264,,-65,196,970
17:18:01.266,,-65,196,970
17:18:01.267,,-65,196,970
17:18:01.276,,-66,203,970
17:18:01.286,,-68,206,974
17:18:01.296,,-68,197,980
17:18:01.306,,-66,194,983
17:18:01.316,,-68,192,984
17:18:01.326,,-64,190,981
17:18:01.336,,-62,192,979
17:18:01.346,,-60,195,979
17:18:01.356,,-55,198,974
17:18:01.366,,-47,197,966
17:18:01.376,,-52,195,961
17:18:01.386,,-62,196,969
17:18:01.396,,-67,201,990
17:18:01.406,,-72,189,988
17:18:01.416,,-59,185,964
17:18:01.426,,-58,187,973
17:18:01.436,,-61,186,982
17:18:01.446,,-65,188,992
17:18:01.456,,-67,191,995
17:18:01.466,,-62,191,990
17:18:01.476,,-55,192,984
17:18:01.486,,-59,194,981
17:18:01.496,,-60,195,980
17:18:01.506,,-59,196,976
17:18:01.516,,-58,196,974
17:18:01.526,,-54,197,971
17:18:01.536,,-52,195,968
17:18:01.546,,-53,192,969
17:18:01.556,,-55,191,973
17:18:01.566,,-58,194,977
17:18:01.576,,-57,189,977
17:18:01.586,,-54,186,980
17:18:01.596,,-53,187,981
17:18:01.606,,-55,190,980
17:18:01.616,,-56,194,979
17:18:01.626,,-59,198,981
17:18:01.636,,-60,196,980
17:18:01.646,,-57,191,979
17:18:01.656,,-58,190,976
17:18:01.666,,-60,192,977
17:18:01.676,,-62,195,978
17:18:01.686,,-61,195,978
17:18:01.696,,-62,195,979
17:18:01.706,,-62,194,977
17:18:01.716,,-61,192,977
17:18:01.726,,-59,190,977
17:18:01.736,,-61,189,978
17:18:01.745,,-59,191,979
17:18:01.756,,-57,192,977
17:18:01.766,,-56,194,978
17:18:01.775,,-56,193,979
17:18:01.786,,-57,192,980
17:18:01.796,,-57,190,980
17:18:01.805,,-54,188,979
17:18:01.816,,-53,187,978
17:18:01.826,,-52,191,977
17:18:01.835,,-55,193,976
17:18:01.846,,-58,192,977
17:18:01.856,,-58,190,978
17:18:01.865,,-59,191,977
17:18:01.876,,-62,195,977
17:18:01.886,,-61,195,978
17:18:01.895,,-63,193,980
17:18:01.906,,-62,193,979
17:18:01.915,,-61,194,979
17:18:01.925,,-59,196,980
17:18:01.936,,-62,193,975
17:18:01.945,,-60,192,976
17:18:01.955,,-61,194,975
17:18:01.966,,-60,193,976
17:18:01.975,,-59,190,977
17:18:01.985,,-56,190,978
